#LHCb RICH ECQA DCR
#DATE		HOUR
2019-10-01	23:32:57
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
307
#UART	FEB	CHIP	CHANNEL	Hit_Counts
0	0	0	0	45
0	0	0	1	62
0	0	0	2	45
0	0	0	3	43
0	0	0	4	39
0	0	0	5	62
0	0	0	6	68
0	0	0	7	79
0	0	1	0	141
0	0	1	1	81
0	0	1	2	240
0	0	1	3	71
0	0	1	4	295
0	0	1	5	85
0	0	1	6	279
0	0	1	7	76
0	0	2	0	53
0	0	2	1	57
0	0	2	2	38
0	0	2	3	52
0	0	2	4	57
0	0	2	5	52
0	0	2	6	64
0	0	2	7	79
0	0	3	0	66
0	0	3	1	231
0	0	3	2	56
0	0	3	3	230
0	0	3	4	60
0	0	3	5	191
0	0	3	6	49
0	0	3	7	84
0	0	4	0	177
0	0	4	1	136
0	0	4	2	195
0	0	4	3	188
0	0	4	4	299
0	0	4	5	562
0	0	4	6	1510
0	0	4	7	2308
0	0	5	0	4895
0	0	5	1	3138
0	0	5	2	1210
0	0	5	3	897
0	0	5	4	355
0	0	5	5	259
0	0	5	6	279
0	0	5	7	175
0	0	6	0	2202
0	0	6	1	1755
0	0	6	2	517
0	0	6	3	387
0	0	6	4	227
0	0	6	5	230
0	0	6	6	204
0	0	6	7	208
0	0	7	0	211
0	0	7	1	281
0	0	7	2	223
0	0	7	3	285
0	0	7	4	821
0	0	7	5	636
0	0	7	6	2951
0	0	7	7	2463
0	1	0	0	95
0	1	0	1	365
0	1	0	2	94
0	1	0	3	444
0	1	0	4	357
0	1	0	5	315
0	1	0	6	94
0	1	0	7	268
0	1	1	0	58
0	1	1	1	72
0	1	1	2	37
0	1	1	3	43
0	1	1	4	51
0	1	1	5	47
0	1	1	6	53
0	1	1	7	44
0	1	2	0	111
0	1	2	1	58
0	1	2	2	186
0	1	2	3	58
0	1	2	4	266
0	1	2	5	78
0	1	2	6	240
0	1	2	7	109
0	1	3	0	44
0	1	3	1	45
0	1	3	2	46
0	1	3	3	44
0	1	3	4	67
0	1	3	5	54
0	1	3	6	73
0	1	3	7	66
0	1	4	0	158
0	1	4	1	282
0	1	4	2	150
0	1	4	3	304
0	1	4	4	297
0	1	4	5	750
0	1	4	6	1308
0	1	4	7	2569
0	1	5	0	968
0	1	5	1	859
0	1	5	2	193
0	1	5	3	198
0	1	5	4	136
0	1	5	5	176
0	1	5	6	174
0	1	5	7	150
0	1	6	0	4719
0	1	6	1	5691
0	1	6	2	1480
0	1	6	3	1616
0	1	6	4	484
0	1	6	5	390
0	1	6	6	369
0	1	6	7	236
0	1	7	0	226
0	1	7	1	306
0	1	7	2	262
0	1	7	3	257
0	1	7	4	418
0	1	7	5	735
0	1	7	6	1924
0	1	7	7	2778
1	0	0	0	62
1	0	0	1	64
1	0	0	2	70
1	0	0	3	69
1	0	0	4	74
1	0	0	5	63
1	0	0	6	163
1	0	0	7	115
1	0	1	0	233
1	0	1	1	112
1	0	1	2	394
1	0	1	3	116
1	0	1	4	654
1	0	1	5	2747
1	0	1	6	591
1	0	1	7	117
1	0	2	0	83
1	0	2	1	66
1	0	2	2	60
1	0	2	3	59
1	0	2	4	65
1	0	2	5	45
1	0	2	6	74
1	0	2	7	64
1	0	3	0	136
1	0	3	1	568
1	0	3	2	136
1	0	3	3	597
1	0	3	4	93
1	0	3	5	483
1	0	3	6	84
1	0	3	7	192
1	0	4	0	41
1	0	4	1	39
1	0	4	2	58
1	0	4	3	55
1	0	4	4	62
1	0	4	5	63
1	0	4	6	192
1	0	4	7	209
1	0	5	0	90
1	0	5	1	144
1	0	5	2	124
1	0	5	3	162
1	0	5	4	54
1	0	5	5	59
1	0	5	6	49
1	0	5	7	35
1	0	6	0	103
1	0	6	1	84
1	0	6	2	41
1	0	6	3	58
1	0	6	4	62
1	0	6	5	49
1	0	6	6	39
1	0	6	7	40
1	0	7	0	997
1	0	7	1	37
1	0	7	2	51
1	0	7	3	68
1	0	7	4	48
1	0	7	5	50
1	0	7	6	79
1	0	7	7	46
1	1	0	0	102
1	1	0	1	339
1	1	0	2	133
1	1	0	3	450
1	1	0	4	118
1	1	0	5	328
1	1	0	6	139
1	1	0	7	421
1	1	1	0	139
1	1	1	1	108
1	1	1	2	74
1	1	1	3	110
1	1	1	4	62
1	1	1	5	64
1	1	1	6	153
1	1	1	7	57
1	1	2	0	514
1	1	2	1	144
1	1	2	2	312
1	1	2	3	131
1	1	2	4	336
1	1	2	5	93
1	1	2	6	277
1	1	2	7	101
1	1	3	0	78
1	1	3	1	62
1	1	3	2	57
1	1	3	3	57
1	1	3	4	59
1	1	3	5	61
1	1	3	6	82
1	1	3	7	93
1	1	4	0	54
1	1	4	1	806
1	1	4	2	76
1	1	4	3	74
1	1	4	4	70
1	1	4	5	92
1	1	4	6	557
1	1	4	7	888
1	1	5	0	585
1	1	5	1	364
1	1	5	2	73
1	1	5	3	109
1	1	5	4	144
1	1	5	5	158
1	1	5	6	39
1	1	5	7	50
1	1	6	0	86
1	1	6	1	103
1	1	6	2	60
1	1	6	3	53
1	1	6	4	58
1	1	6	5	39
1	1	6	6	71
1	1	6	7	47
1	1	7	0	50
1	1	7	1	53
1	1	7	2	40
1	1	7	3	40
1	1	7	4	49
1	1	7	5	48
1	1	7	6	78
1	1	7	7	111
2	0	0	0	95
2	0	0	1	93
2	0	0	2	120
2	0	0	3	115
2	0	0	4	190
2	0	0	5	98
2	0	0	6	329
2	0	0	7	181
2	0	1	0	464
2	0	1	1	418
2	0	1	2	148
2	0	1	3	160
2	0	1	4	96
2	0	1	5	243
2	0	1	6	123
2	0	1	7	126
2	0	2	0	173
2	0	2	1	343
2	0	2	2	112
2	0	2	3	158
2	0	2	4	82
2	0	2	5	123
2	0	2	6	82
2	0	2	7	103
2	0	3	0	106
2	0	3	1	164
2	0	3	2	114
2	0	3	3	128
2	0	3	4	130
2	0	3	5	119
2	0	3	6	345
2	0	3	7	536
2	0	4	0	239
2	0	4	1	711
2	0	4	2	218
2	0	4	3	695
2	0	4	4	177
2	0	4	5	689
2	0	4	6	208
2	0	4	7	392
2	0	5	0	161
2	0	5	1	188
2	0	5	2	336
2	0	5	3	114
2	0	5	4	224
2	0	5	5	197
2	0	5	6	216
2	0	5	7	256
2	0	6	0	662
2	0	6	1	217
2	0	6	2	1157
2	0	6	3	228
2	0	6	4	1671
2	0	6	5	297
2	0	6	6	1393
2	0	6	7	276
2	0	7	0	221
2	0	7	1	269
2	0	7	2	234
2	0	7	3	363
2	0	7	4	128
2	0	7	5	207
2	0	7	6	120
2	0	7	7	126
2	1	0	0	115
2	1	0	1	86
2	1	0	2	131
2	1	0	3	148
2	1	0	4	149
2	1	0	5	156
2	1	0	6	377
2	1	0	7	448
2	1	1	0	222
2	1	1	1	435
2	1	1	2	122
2	1	1	3	135
2	1	1	4	103
2	1	1	5	113
2	1	1	6	86
2	1	1	7	72
2	1	2	0	341
2	1	2	1	324
2	1	2	2	146
2	1	2	3	136
2	1	2	4	104
2	1	2	5	118
2	1	2	6	103
2	1	2	7	104
2	1	3	0	88
2	1	3	1	79
2	1	3	2	90
2	1	3	3	97
2	1	3	4	110
2	1	3	5	930
2	1	3	6	262
2	1	3	7	154
2	1	4	0	340
2	1	4	1	261
2	1	4	2	171
2	1	4	3	220
2	1	4	4	90
2	1	4	5	127
2	1	4	6	151
2	1	4	7	224
2	1	5	0	380
2	1	5	1	269
2	1	5	2	553
2	1	5	3	130
2	1	5	4	812
