# LHCb RICH ECQA THRESHOLD SCAN
# DATE		HOUR
2019-08-07	09:53:45
# VOLTAGE [V]
1000
# NPULSES [k]
100
# FREQ [kHz]
100
# UART	FEB	CHIP	CHANNEL	COUNTS_THR_63	COUNTS_THR_62...COUNTS_THR_0
0	0	0	0	44696	45317	45854	46404	46400	46795	47417	48045	47777	48068	48648	49142	49647	49599	49941	50621	50568	51028	51658	51869	51872	52308	52771	52798	53384	53240	53888	53876	54078	54548	54378	54951	54995	55627	55195	55628	55674	56121	56140	56608	56277	56807	56999	57279	57488	57332	57411	58000	58259	58485	58508	58937	58941	59271	59405	59649	59652	59997	60132	60734	60952	61398	62218	84610
0	0	0	1	49156	49725	50003	50251	50805	51382	51415	51747	52079	52546	52452	53486	53374	53674	54176	54581	54796	54926	55088	55123	55675	55954	55906	56268	56488	56913	57203	57376	57690	57898	58199	58114	58477	58748	59295	59303	59240	59484	59492	59949	60070	60002	60287	60526	60534	61148	60979	61145	61360	61544	61568	62016	62288	62357	62555	62821	63279	63244	63398	63872	64287	65289	90737	183151
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8660	1423802	8735170
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5936	996895	4861374
0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2683	991706	4337458
0	0	0	5	42447	42960	43405	44267	44444	45358	45767	46044	46432	47188	47007	47911	48729	48706	49025	49887	50824	51015	51546	51621	52210	52762	52967	53358	53760	53700	53982	54969	55199	55781	55840	56066	56264	56608	57105	57414	57607	58170	57715	58481	58933	58829	59370	59477	59955	60027	60149	60858	61212	61477	61832	62102	62179	62532	62779	63365	63409	63444	64066	64590	65938	67567	211334	8179906
0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4265	1012982	5036104
0	0	0	7	43458	44015	44760	45241	46084	46653	47083	47475	47853	49030	49122	49850	50477	50615	51041	51646	51661	52272	52625	53298	53645	54296	54384	54803	55177	55649	55894	56163	56684	57304	57603	57598	58339	58702	59103	58965	59496	60031	60177	60588	60676	60833	61137	61427	61603	61936	62303	62143	62515	62536	62912	63105	63752	63460	64058	64168	64441	64740	65127	65603	65580	66082	101286	118528
0	0	1	0	32503	33461	33755	34618	34697	35319	35727	36466	36866	37346	38552	38534	39190	39216	39491	39979	41218	41362	41634	42495	42413	42881	43220	43899	43841	44316	44733	45263	45225	45387	46061	46129	46657	46973	47604	47830	47619	48053	48222	48752	48926	49178	49154	49626	49799	50381	49832	50795	50817	50830	51278	51498	51996	52102	52247	52736	53099	53470	53401	53613	53940	54365	66025	78993
0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26555	1703763	8257763
