#LHCb RICH ECQA DCR
#DATE		HOUR
2019-08-07	09:44:39
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
/home/labo/DATA/Load_0006_H_S2/THR_1000V_offset1_Opt_Thr.txt
#UART	FEB	CHIP	CHANNEL	Hit_Counts
4	0	0	2	0
4	0	0	3	0
4	0	0	4	0
4	0	0	5	303
4	0	0	6	0
4	0	0	7	308
4	0	1	0	329
4	0	1	1	0
4	0	1	2	303
4	0	1	3	0
4	0	1	4	0
4	0	1	5	0
4	0	1	6	261
4	0	1	7	212
4	0	2	0	955
4	0	2	1	0
4	0	2	2	232
4	0	2	3	0
4	0	2	4	222
4	0	2	5	0
4	0	2	6	221
4	0	2	7	0
4	0	3	0	0
4	0	3	1	303
4	0	3	2	0
4	0	3	3	213
4	0	3	4	0
4	0	3	5	343
4	0	3	6	0
4	0	3	7	256
4	0	4	0	0
4	0	4	1	226
4	0	4	2	0
4	0	4	3	223
4	0	4	4	0
4	0	4	5	222
4	0	4	6	0
4	0	4	7	215
4	0	5	0	265
4	0	5	1	0
4	0	5	2	342
4	0	5	3	0
4	0	5	4	354
4	0	5	5	0
4	0	5	6	285
4	0	5	7	0
4	0	6	0	357
4	0	6	1	0
4	0	6	2	318
4	0	6	3	0
4	0	6	4	0
4	0	6	5	0
4	0	6	6	268
4	0	6	7	233
4	0	7	0	193
4	0	7	1	246
4	0	7	2	0
4	0	7	3	0
4	0	7	4	0
4	0	7	5	276
4	0	7	6	0
4	0	7	7	267
4	1	0	0	248
4	1	0	1	188
4	1	0	2	0
4	1	0	3	0
4	1	0	4	0
4	1	0	5	295
4	1	0	6	0
4	1	0	7	264
4	1	1	0	312
4	1	1	1	0
4	1	1	2	292
4	1	1	3	0
4	1	1	4	0
4	1	1	5	0
4	1	1	6	272
4	1	1	7	244
4	1	2	0	213
4	1	2	1	0
4	1	2	2	255
4	1	2	3	0
4	1	2	4	207
4	1	2	5	0
4	1	2	6	229
4	1	2	7	0
4	1	3	0	0
4	1	3	1	244
4	1	3	2	0
4	1	3	3	234
4	1	3	4	0
4	1	3	5	270
4	1	3	6	0
4	1	3	7	239
4	1	4	0	0
4	1	4	1	231
4	1	4	2	0
4	1	4	3	197
4	1	4	4	0
4	1	4	5	220
4	1	4	6	0
4	1	4	7	220
4	1	5	0	244
4	1	5	1	0
4	1	5	2	283
4	1	5	3	0
4	1	5	4	227
4	1	5	5	0
4	1	5	6	254
4	1	5	7	0
4	1	6	0	311
4	1	6	1	0
4	1	6	2	287
4	1	6	3	0
4	1	6	4	0
4	1	6	5	0
4	1	6	6	237
4	1	6	7	214
4	1	7	0	214
4	1	7	1	264
4	1	7	2	0
4	1	7	3	0
4	1	7	4	0
4	1	7	5	267
4	1	7	6	0
4	1	7	7	322
5	0	0	0	263
5	0	0	1	288
5	0	0	2	0
5	0	0	3	0
5	0	0	4	0
5	0	0	5	764
5	0	0	6	0
5	0	0	7	956
5	0	1	0	961
5	0	1	1	0
5	0	1	2	925
5	0	1	3	0
5	0	1	4	0
5	0	1	5	0
5	0	1	6	361
5	0	1	7	310
5	0	2	0	249
5	0	2	1	0
5	0	2	2	221
5	0	2	3	0
5	0	2	4	297
5	0	2	5	0
5	0	2	6	307
5	0	2	7	0
5	0	3	0	0
5	0	3	1	345
5	0	3	2	0
5	0	3	3	291
5	0	3	4	0
5	0	3	5	336
5	0	3	6	0
5	0	3	7	257
5	0	4	0	0
5	0	4	1	16184
5	0	4	2	0
5	0	4	3	183
5	0	4	4	0
5	0	4	5	268
5	0	4	6	0
5	0	4	7	215
5	0	5	0	231
5	0	5	1	0
5	0	5	2	332
5	0	5	3	0
5	0	5	4	240
5	0	5	5	0
5	0	5	6	287
5	0	5	7	0
5	0	6	0	301
5	0	6	1	0
5	0	6	2	317
5	0	6	3	0
5	0	6	4	0
5	0	6	5	0
5	0	6	6	265
5	0	6	7	226
5	0	7	0	216
5	0	7	1	278
5	0	7	2	0
5	0	7	3	0
5	0	7	4	0
5	0	7	5	301
5	0	7	6	0
5	0	7	7	364
5	1	0	0	233
5	1	0	1	349
5	1	0	2	0
5	1	0	3	0
5	1	0	4	0
5	1	0	5	552
5	1	0	6	0
5	1	0	7	418
5	1	1	0	814
5	1	1	1	0
5	1	1	2	2133
5	1	1	3	0
5	1	1	4	0
5	1	1	5	0
5	1	1	6	281
5	1	1	7	346
5	1	2	0	690
5	1	2	1	0
5	1	2	2	379
5	1	2	3	0
5	1	2	4	671
5	1	2	5	0
5	1	2	6	3172
5	1	2	7	0
5	1	3	0	0
5	1	3	1	263
5	1	3	2	0
5	1	3	3	319
5	1	3	4	0
5	1	3	5	270
5	1	3	6	0
5	1	3	7	230
5	1	4	0	0
5	1	4	1	182
5	1	4	2	0
5	1	4	3	186
5	1	4	4	0
5	1	4	5	189
5	1	4	6	0
5	1	4	7	1822
5	1	5	0	215
5	1	5	1	0
5	1	5	2	224
5	1	5	3	0
5	1	5	4	215
5	1	5	5	0
5	1	5	6	696
5	1	5	7	0
5	1	6	0	302
5	1	6	1	0
5	1	6	2	275
5	1	6	3	0
5	1	6	4	0
5	1	6	5	0
5	1	6	6	215
5	1	6	7	199
5	1	7	0	234
5	1	7	1	245
5	1	7	2	0
5	1	7	3	0
5	1	7	4	0
5	1	7	5	261
5	1	7	6	0
5	1	7	7	318
