#LHCb RICH ECQA DCR
#DATE		HOUR
2019-08-07	09:47:50
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
307
#UART	FEB	CHIP	CHANNEL	Hit_Counts
5	0	5	2	327
5	0	5	3	0
5	0	5	4	217
5	0	5	5	0
5	0	5	6	224
5	0	5	7	0
5	0	6	0	328
5	0	6	1	0
5	0	6	2	250
5	0	6	3	0
5	0	6	4	0
5	0	6	5	0
5	0	6	6	307
5	0	6	7	252
5	0	7	0	210
5	0	7	1	235
5	0	7	2	0
5	0	7	3	0
5	0	7	4	0
5	0	7	5	249
5	0	7	6	0
5	0	7	7	369
5	1	0	0	226
5	1	0	1	298
5	1	0	2	2
5	1	0	3	2
5	1	0	4	3
5	1	0	5	544
5	1	0	6	3
5	1	0	7	374
5	1	1	0	749
5	1	1	1	4
5	1	1	2	1789
5	1	1	3	3
5	1	1	4	3
5	1	1	5	3
5	1	1	6	290
5	1	1	7	417
5	1	2	0	700
5	1	2	1	3
5	1	2	2	353
5	1	2	3	2
5	1	2	4	594
5	1	2	5	2
5	1	2	6	2939
5	1	2	7	0
5	1	3	0	0
5	1	3	1	248
5	1	3	2	3
5	1	3	3	331
5	1	3	4	3
5	1	3	5	256
5	1	3	6	3
5	1	3	7	213
5	1	4	0	0
5	1	4	1	171
5	1	4	2	0
5	1	4	3	160
5	1	4	4	0
5	1	4	5	198
5	1	4	6	0
5	1	4	7	1824
5	1	5	0	202
5	1	5	1	0
5	1	5	2	269
5	1	5	3	0
5	1	5	4	178
5	1	5	5	0
5	1	5	6	761
5	1	5	7	0
5	1	6	0	231
5	1	6	1	0
5	1	6	2	210
5	1	6	3	0
5	1	6	4	0
5	1	6	5	0
5	1	6	6	188
5	1	6	7	177
5	1	7	0	182
5	1	7	1	295
5	1	7	2	0
5	1	7	3	0
5	1	7	4	0
5	1	7	5	286
5	1	7	6	0
5	1	7	7	314
