# LHCb RICH ECQA THRESHOLD SCAN
# DATE		HOUR
2019-08-07	09:26:36
# VOLTAGE [V]
1000
# NPULSES [k]
100
# FREQ [kHz]
100
# UART	FEB	CHIP	CHANNEL	COUNTS_THR_63	COUNTS_THR_62...COUNTS_THR_0
0	0	0	0	54843	54529	55214	55071	55317	55573	55817	56252	56417	56559	56639	56928	57230	57229	57260	57768	57724	57717	58425	58381	58409	58627	59176	59106	59270	59665	59867	60377	60538	60472	60994	61773	66409	658314	217751	817832	4487237	9999862	9999896	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900
0	0	0	1	58570	58198	58624	59045	58893	58985	59366	59422	59628	59904	60219	60283	60516	60307	60575	61052	60971	61191	61326	61331	61847	61971	62128	62296	62364	62819	63158	63287	63452	63733	64500	66350	1072090	9761831	9999870	9999898	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999901	9999901	9999901	9999900	9999901	9999900	9999901	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1203990	7777132	8486855	9392524	9853637	9997690	9999900	9999900	9999901	9999900	9999901	9999900	9999901	9999901	9999901	9999900	9999901	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999901	9999900	9999901	9999900
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	526916	2390913	6852295	9401061	9847183	9996706	9999899	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999901	9999901	9999901	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900
0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	938986	2029435	6422002	9145012	9738007	9995106	9999898	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999901	9999901	9999901	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999901	9999900	9999901	9999900
0	0	0	5	55423	55634	56350	56442	56491	56897	57154	57157	57425	57693	58654	58603	58725	59172	59462	59169	59964	60420	60681	60871	61317	61818	61618	62087	62118	62415	62929	63106	63694	63935	64242	64585	269583	1636216	9372695	9999543	9999816	9999875	9999891	9999898	9999899	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999901	9999901	9999901	9999900	9999901	9999900	9999901	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901
0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	723963	1875532	5961021	3473332	9683273	9994066	9999897	9999901	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999901	9999901	9999901	9999900	9999901	9999900	9999901	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901
0	0	0	7	57924	58126	58578	59216	59176	59556	59724	60224	60408	60701	61139	61232	61232	61820	62277	61694	62426	62728	62679	62878	63571	63715	64079	63982	64461	64620	65040	64955	65330	65637	66103	80308	495189	1385185	532683	7382979	9999776	9999884	9999897	9999899	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999900	9999901	9999901	9999901	9999900	9999901	9999900	9999901	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901
0	0	1	0	46444	46850	47209	47376	47449	47572	48033	48334	48697	48852	48900	49415	49718	49653	49892	50301	50482	50934	51206	51654	51536	51475	51887	52221	52419	53009	53478	53557	53626	54144	54029	55526	292997	939734	238518	1428631	6602324	9999843	9999893	9999899	9999899	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900
0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	1660193	8416730	8222009	9317031	9746400	9994962	9999898	9999901	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900	9999901	9999900	9999900	9999900	9999900
