#LHCb RICH ECQA DCR
#DATE		HOUR
2019-10-09	01:20:19
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
307
#UART	FEB	CHIP	CHANNEL	Hit_Counts
0	0	0	0	64
0	0	0	1	65
0	0	0	2	62
0	0	0	3	64
0	0	0	4	62
0	0	0	5	100
0	0	0	6	191
0	0	0	7	174
0	0	1	0	695
0	0	1	1	426
0	0	1	2	2105
0	0	1	3	391
0	0	1	4	3516
0	0	1	5	673
0	0	1	6	2820
0	0	1	7	555
0	0	2	0	70
0	0	2	1	63
0	0	2	2	55
0	0	2	3	56
0	0	2	4	95
0	0	2	5	62
0	0	2	6	63
0	0	2	7	71
0	0	3	0	304
0	0	3	1	1844
0	0	3	2	605
0	0	3	3	2068
0	0	3	4	205
0	0	3	5	1674
0	0	3	6	214
0	0	3	7	408
0	0	4	0	77
0	0	4	1	123
0	0	4	2	154
0	0	4	3	90
0	0	4	4	156
0	0	4	5	355
0	0	4	6	424
0	0	4	7	492
0	0	5	0	326
0	0	5	1	351
0	0	5	2	130
0	0	5	3	172
0	0	5	4	106
0	0	5	5	67
0	0	5	6	75
0	0	5	7	707
0	0	6	0	865
0	0	6	1	634
0	0	6	2	157
0	0	6	3	184
0	0	6	4	91
0	0	6	5	98
0	0	6	6	87
0	0	6	7	87
0	0	7	0	63
0	0	7	1	73
0	0	7	2	75
0	0	7	3	74
0	0	7	4	158
0	0	7	5	165
0	0	7	6	545
0	0	7	7	414
0	1	0	0	191
0	1	0	1	2060
0	1	0	2	552
0	1	0	3	2459
0	1	0	4	619
0	1	0	5	1489
0	1	0	6	468
0	1	0	7	888
0	1	1	0	244
0	1	1	1	198
0	1	1	2	144
0	1	1	3	68
0	1	1	4	55
0	1	1	5	65
0	1	1	6	66
0	1	1	7	50
0	1	2	0	211
0	1	2	1	168
0	1	2	2	684
0	1	2	3	259
0	1	2	4	917
0	1	2	5	183
0	1	2	6	1026
0	1	2	7	172
0	1	3	0	56
0	1	3	1	81
0	1	3	2	82
0	1	3	3	63
