#LHCb RICH ECQA DCR
#DATE		HOUR
2019-10-09	01:17:11
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
/home/labo/DATA/Load_0036_R_S2/THR_1000V_offset1_Opt_Thr.txt
#UART	FEB	CHIP	CHANNEL	Hit_Counts
0	0	0	0	63
0	0	0	1	80
0	0	0	2	62
0	0	0	3	85
0	0	0	4	58
0	0	0	5	100
0	0	0	6	186
0	0	0	7	170
0	0	1	0	710
0	0	1	1	352
0	0	1	2	1910
0	0	1	3	634
0	0	1	4	3146
0	0	1	5	820
0	0	1	6	2646
0	0	1	7	672
0	0	2	0	95
0	0	2	1	65
0	0	2	2	57
0	0	2	3	52
0	0	2	4	90
0	0	2	5	63
0	0	2	6	70
0	0	2	7	108
0	0	3	0	338
0	0	3	1	1682
0	0	3	2	542
0	0	3	3	1842
0	0	3	4	247
0	0	3	5	1419
0	0	3	6	252
0	0	3	7	452
0	0	4	0	76
0	0	4	1	92
0	0	4	2	155
0	0	4	3	100
0	0	4	4	201
0	0	4	5	384
0	0	4	6	542
0	0	4	7	611
0	0	5	0	317
0	0	5	1	400
0	0	5	2	140
0	0	5	3	186
0	0	5	4	74
0	0	5	5	60
0	0	5	6	64
0	0	5	7	860
0	0	6	0	985
0	0	6	1	738
0	0	6	2	212
0	0	6	3	177
0	0	6	4	85
0	0	6	5	102
0	0	6	6	80
0	0	6	7	80
0	0	7	0	64
0	0	7	1	72
0	0	7	2	75
0	0	7	3	66
0	0	7	4	183
0	0	7	5	209
0	0	7	6	598
0	0	7	7	453
0	1	0	0	290
0	1	0	1	2034
0	1	0	2	935
0	1	0	3	2679
0	1	0	4	835
0	1	0	5	1410
0	1	0	6	475
0	1	0	7	870
0	1	1	0	249
0	1	1	1	181
0	1	1	2	126
0	1	1	3	54
0	1	1	4	82
0	1	1	5	51
0	1	1	6	87
0	1	1	7	52
0	1	2	0	182
0	1	2	1	176
0	1	2	2	584
0	1	2	3	329
0	1	2	4	865
0	1	2	5	213
0	1	2	6	955
0	1	2	7	213
0	1	3	0	59
0	1	3	1	54
0	1	3	2	113
0	1	3	3	63
0	1	3	4	84
0	1	3	5	54
0	1	3	6	69
0	1	3	7	80
0	1	4	0	50
0	1	4	1	125
0	1	4	2	79
0	1	4	3	668
0	1	4	4	92
0	1	4	5	86
0	1	4	6	233
0	1	4	7	147
0	1	5	0	357
0	1	5	1	354
0	1	5	2	139
0	1	5	3	103
0	1	5	4	89
0	1	5	5	79
0	1	5	6	112
0	1	5	7	68
0	1	6	0	154
0	1	6	1	1590
0	1	6	2	106
0	1	6	3	131
0	1	6	4	99
0	1	6	5	72
0	1	6	6	87
0	1	6	7	65
0	1	7	0	73
0	1	7	1	81
0	1	7	2	116
0	1	7	3	104
0	1	7	4	128
0	1	7	5	133
0	1	7	6	509
0	1	7	7	527
1	0	0	0	94
1	0	0	1	80
1	0	0	2	131
1	0	0	3	87
1	0	0	4	261
1	0	0	5	71
1	0	0	6	144
1	0	0	7	70
1	0	1	0	226
1	0	1	1	93
1	0	1	2	522
1	0	1	3	158
1	0	1	4	775
1	0	1	5	187
1	0	1	6	1070
1	0	1	7	179
1	0	2	0	116
1	0	2	1	138
1	0	2	2	66
1	0	2	3	60
1	0	2	4	92
1	0	2	5	88
1	0	2	6	89
1	0	2	7	81
1	0	3	0	150
1	0	3	1	514
1	0	3	2	181
1	0	3	3	647
1	0	3	4	137
1	0	3	5	471
1	0	3	6	130
1	0	3	7	237
1	0	4	0	49
1	0	4	1	47
1	0	4	2	49
1	0	4	3	55
1	0	4	4	137
1	0	4	5	112
1	0	4	6	401
1	0	4	7	471
1	0	5	0	181
1	0	5	1	251
1	0	5	2	85
