#LHCb RICH ECQA DCR
#DATE		HOUR
2019-11-16	01:10:14
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
/home/labo/DATA/Load_0050_H_S1/THR_1000V_offset1_Opt_Thr.txt
#UART	FEB	CHIP	CHANNEL	Hit_Counts
4	0	5	2	1805
4	0	5	3	0
4	0	5	4	1234
4	0	5	5	0
4	0	5	6	1608
4	0	5	7	0
4	0	6	0	45444
4	0	6	1	0
4	0	6	2	13829
4	0	6	3	0
4	0	6	4	0
4	0	6	5	0
4	0	6	6	2986
4	0	6	7	1592
4	0	7	0	1323
4	0	7	1	1228
4	0	7	2	0
4	0	7	3	0
4	0	7	4	0
4	0	7	5	4882
4	0	7	6	0
4	0	7	7	2390
4	1	0	0	672
4	1	0	1	684
4	1	0	2	0
4	1	0	3	0
4	1	0	4	0
4	1	0	5	1300
4	1	0	6	0
4	1	0	7	1175
4	1	1	0	2791
4	1	1	1	0
4	1	1	2	2240
4	1	1	3	0
4	1	1	4	0
4	1	1	5	0
4	1	1	6	1200
4	1	1	7	1098
4	1	2	0	782
4	1	2	1	0
4	1	2	2	995
4	1	2	3	0
4	1	2	4	741
4	1	2	5	0
4	1	2	6	784
4	1	2	7	0
4	1	3	0	0
4	1	3	1	1101
4	1	3	2	0
4	1	3	3	886
4	1	3	4	0
4	1	3	5	1223
4	1	3	6	0
4	1	3	7	1034
4	1	4	0	0
4	1	4	1	1154
4	1	4	2	0
4	1	4	3	1067
4	1	4	4	0
4	1	4	5	1065
4	1	4	6	0
4	1	4	7	930
4	1	5	0	1042
4	1	5	1	0
4	1	5	2	1131
4	1	5	3	0
4	1	5	4	1172
4	1	5	5	0
4	1	5	6	1253
4	1	5	7	0
4	1	6	0	40536
4	1	6	1	0
4	1	6	2	54486
4	1	6	3	0
4	1	6	4	0
4	1	6	5	0
4	1	6	6	2112
4	1	6	7	2555
4	1	7	0	3453
4	1	7	1	4180
4	1	7	2	0
4	1	7	3	0
4	1	7	4	0
4	1	7	5	101095
4	1	7	6	0
4	1	7	7	73230
5	0	0	0	296
5	0	0	1	247
5	0	0	2	0
5	0	0	3	0
5	0	0	4	0
5	0	0	5	439
5	0	0	6	0
5	0	0	7	381
5	0	1	0	449
5	0	1	1	0
5	0	1	2	396
5	0	1	3	0
5	0	1	4	0
5	0	1	5	0
5	0	1	6	363
5	0	1	7	275
5	0	2	0	285
5	0	2	1	0
5	0	2	2	252
5	0	2	3	0
5	0	2	4	262
5	0	2	5	0
5	0	2	6	224
5	0	2	7	0
5	0	3	0	0
5	0	3	1	394
5	0	3	2	0
5	0	3	3	337
