#LHCb RICH ECQA DCR
#DATE		HOUR
2019-11-16	01:13:18
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
307
#UART	FEB	CHIP	CHANNEL	Hit_Counts
4	0	5	6	1511
4	0	5	7	0
4	0	6	0	45156
4	0	6	1	0
4	0	6	2	12942
4	0	6	3	0
4	0	6	4	0
4	0	6	5	0
4	0	6	6	2549
4	0	6	7	1522
4	0	7	0	1202
4	0	7	1	1148
4	0	7	2	0
4	0	7	3	0
4	0	7	4	0
4	0	7	5	4925
4	0	7	6	0
4	0	7	7	2249
4	1	0	0	648
4	1	0	1	686
4	1	0	2	0
4	1	0	3	0
4	1	0	4	0
4	1	0	5	1270
4	1	0	6	0
4	1	0	7	1134
4	1	1	0	3026
4	1	1	1	0
4	1	1	2	2254
4	1	1	3	0
4	1	1	4	0
4	1	1	5	0
4	1	1	6	1215
4	1	1	7	1036
4	1	2	0	806
4	1	2	1	0
4	1	2	2	957
4	1	2	3	0
4	1	2	4	759
4	1	2	5	0
4	1	2	6	858
4	1	2	7	0
4	1	3	0	0
4	1	3	1	1058
4	1	3	2	0
4	1	3	3	916
4	1	3	4	0
4	1	3	5	1125
4	1	3	6	0
4	1	3	7	963
4	1	4	0	0
4	1	4	1	1037
4	1	4	2	0
4	1	4	3	1045
4	1	4	4	0
4	1	4	5	1064
4	1	4	6	0
4	1	4	7	911
4	1	5	0	1024
4	1	5	1	0
4	1	5	2	1163
4	1	5	3	0
4	1	5	4	1196
4	1	5	5	0
4	1	5	6	1245
4	1	5	7	0
4	1	6	0	38052
4	1	6	1	0
4	1	6	2	49352
4	1	6	3	0
4	1	6	4	0
4	1	6	5	0
4	1	6	6	2006
4	1	6	7	2303
4	1	7	0	3172
4	1	7	1	3092
4	1	7	2	0
4	1	7	3	0
4	1	7	4	0
4	1	7	5	100816
4	1	7	6	0
4	1	7	7	70942
5	0	0	0	286
5	0	0	1	244
5	0	0	2	0
5	0	0	3	0
5	0	0	4	0
5	0	0	5	355
5	0	0	6	0
5	0	0	7	344
5	0	1	0	448
5	0	1	1	0
5	0	1	2	391
5	0	1	3	0
5	0	1	4	0
5	0	1	5	0
5	0	1	6	344
5	0	1	7	291
5	0	2	0	245
5	0	2	1	0
5	0	2	2	248
5	0	2	3	0
5	0	2	4	216
5	0	2	5	0
5	0	2	6	229
5	0	2	7	0
5	0	3	0	0
5	0	3	1	376
5	0	3	2	0
5	0	3	3	228
5	0	3	4	0
5	0	3	5	327
5	0	3	6	0
5	0	3	7	194
5	0	4	0	0
5	0	4	1	247
5	0	4	2	0
5	0	4	3	286
5	0	4	4	0
5	0	4	5	219
5	0	4	6	1
5	0	4	7	268
5	0	5	0	252
5	0	5	1	0
5	0	5	2	346
5	0	5	3	0
5	0	5	4	302
