#LHCb RICH ECQA DCR
#DATE		HOUR
2019-10-11	04:56:34
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
307
#UART	FEB	CHIP	CHANNEL	Hit_Counts
2	0	5	6	151
2	0	5	7	148
2	0	6	0	1406
2	0	6	1	357
2	0	6	2	1927
2	0	6	3	432
2	0	6	4	2799
2	0	6	5	994
2	0	6	6	2577
2	0	6	7	590
2	0	7	0	147
2	0	7	1	120
2	0	7	2	140
2	0	7	3	155
2	0	7	4	132
2	0	7	5	163
2	0	7	6	151
2	0	7	7	181
2	1	0	0	147
2	1	0	1	110
2	1	0	2	151
2	1	0	3	118
2	1	0	4	301
2	1	0	5	215
2	1	0	6	1813
2	1	0	7	1983
2	1	1	0	2334
2	1	1	1	2893
2	1	1	2	160
2	1	1	3	159
2	1	1	4	101
2	1	1	5	97
2	1	1	6	92
2	1	1	7	72
2	1	2	0	272
2	1	2	1	272
2	1	2	2	421
2	1	2	3	103
2	1	2	4	83
2	1	2	5	123
2	1	2	6	110
2	1	2	7	105
2	1	3	0	78
2	1	3	1	72
2	1	3	2	94
2	1	3	3	92
2	1	3	4	77
2	1	3	5	111
2	1	3	6	190
2	1	3	7	199
2	1	4	0	172
2	1	4	1	182
2	1	4	2	185
2	1	4	3	170
2	1	4	4	166
2	1	4	5	213
2	1	4	6	214
2	1	4	7	283
2	1	5	0	2363
2	1	5	1	693
2	1	5	2	2824
2	1	5	3	900
2	1	5	4	1912
2	1	5	5	645
2	1	5	6	1302
2	1	5	7	302
2	1	6	0	187
2	1	6	1	215
2	1	6	2	138
2	1	6	3	140
2	1	6	4	157
2	1	6	5	142
2	1	6	6	158
2	1	6	7	161
2	1	7	0	359
2	1	7	1	1333
2	1	7	2	458
2	1	7	3	1593
2	1	7	4	500
2	1	7	5	1719
2	1	7	6	376
2	1	7	7	1191
3	0	0	0	115
3	0	0	1	58
3	0	0	2	106
3	0	0	3	78
3	0	0	4	107
3	0	0	5	87
3	0	0	6	311
3	0	0	7	210
3	0	1	0	417
3	0	1	1	383
3	0	1	2	131
3	0	1	3	118
3	0	1	4	106
3	0	1	5	99
3	0	1	6	94
3	0	1	7	94
3	0	2	0	157
3	0	2	1	202
3	0	2	2	83
3	0	2	3	106
3	0	2	4	62
3	0	2	5	85
3	0	2	6	85
3	0	2	7	93
3	0	3	0	93
3	0	3	1	96
3	0	3	2	90
3	0	3	3	100
3	0	3	4	116
3	0	3	5	102
3	0	3	6	291
3	0	3	7	292
3	0	4	0	292
3	0	4	1	817
3	0	4	2	269
3	0	4	3	940
3	0	4	4	254
