#LHCb RICH ECQA DCR
#DATE		HOUR
2019-10-11	04:53:25
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
/home/labo/DATA/Load_0037_R_S2/THR_1000V_offset1_Opt_Thr.txt
#UART	FEB	CHIP	CHANNEL	Hit_Counts
0	0	0	0	79
0	0	0	1	78
0	0	0	2	91
0	0	0	3	66
0	0	0	4	80
0	0	0	5	88
0	0	0	6	92
0	0	0	7	90
0	0	1	0	388
0	0	1	1	175
0	0	1	2	638
0	0	1	3	337
0	0	1	4	1000
0	0	1	5	470
0	0	1	6	1146
0	0	1	7	348
0	0	2	0	162
0	0	2	1	161
0	0	2	2	90
0	0	2	3	72
0	0	2	4	105
0	0	2	5	67
0	0	2	6	89
0	0	2	7	64
0	0	3	0	298
0	0	3	1	1424
0	0	3	2	648
0	0	3	3	1914
0	0	3	4	420
0	0	3	5	1583
0	0	3	6	452
0	0	3	7	1000
0	0	4	0	143
0	0	4	1	225
0	0	4	2	166
0	0	4	3	184
0	0	4	4	269
0	0	4	5	256
0	0	4	6	750
0	0	4	7	615
0	0	5	0	1214
0	0	5	1	675
0	0	5	2	502
0	0	5	3	222
0	0	5	4	151
0	0	5	5	128
0	0	5	6	116
0	0	5	7	167
0	0	6	0	1399
0	0	6	1	1219
0	0	6	2	344
0	0	6	3	307
0	0	6	4	122
0	0	6	5	145
0	0	6	6	145
0	0	6	7	153
0	0	7	0	114
0	0	7	1	122
0	0	7	2	134
0	0	7	3	110
0	0	7	4	242
0	0	7	5	205
0	0	7	6	796
0	0	7	7	809
0	1	0	0	157
0	1	0	1	459
0	1	0	2	193
0	1	0	3	581
0	1	0	4	191
0	1	0	5	508
0	1	0	6	181
0	1	0	7	444
0	1	1	0	106
0	1	1	1	88
0	1	1	2	84
0	1	1	3	164
0	1	1	4	105
0	1	1	5	84
0	1	1	6	79
0	1	1	7	123
0	1	2	0	413
0	1	2	1	163
0	1	2	2	401
0	1	2	3	151
0	1	2	4	318
0	1	2	5	133
0	1	2	6	274
0	1	2	7	107
0	1	3	0	84
0	1	3	1	63
0	1	3	2	64
0	1	3	3	104
0	1	3	4	71
0	1	3	5	91
0	1	3	6	198
0	1	3	7	152
0	1	4	0	95
0	1	4	1	126
0	1	4	2	75
0	1	4	3	100
0	1	4	4	141
0	1	4	5	123
0	1	4	6	264
0	1	4	7	196
0	1	5	0	344
0	1	5	1	275
0	1	5	2	143
0	1	5	3	125
0	1	5	4	92
0	1	5	5	125
0	1	5	6	163
0	1	5	7	97
0	1	6	0	687
0	1	6	1	949
0	1	6	2	240
0	1	6	3	210
0	1	6	4	131
0	1	6	5	85
0	1	6	6	106
0	1	6	7	74
0	1	7	0	157
0	1	7	1	123
0	1	7	2	112
0	1	7	3	115
0	1	7	4	212
0	1	7	5	344
0	1	7	6	1012
0	1	7	7	1130
1	0	0	0	94
1	0	0	1	169
1	0	0	2	142
1	0	0	3	168
1	0	0	4	100
1	0	0	5	157
1	0	0	6	135
1	0	0	7	184
1	0	1	0	1698
1	0	1	1	569
1	0	1	2	1996
1	0	1	3	704
1	0	1	4	1710
1	0	1	5	695
1	0	1	6	1295
1	0	1	7	546
1	0	2	0	120
1	0	2	1	125
1	0	2	2	75
1	0	2	3	92
1	0	2	4	94
1	0	2	5	94
1	0	2	6	87
1	0	2	7	134
1	0	3	0	245
1	0	3	1	879
1	0	3	2	501
1	0	3	3	908
1	0	3	4	481
1	0	3	5	973
1	0	3	6	327
1	0	3	7	566
1	0	4	0	75
1	0	4	1	71
1	0	4	2	105
1	0	4	3	160
1	0	4	4	334
1	0	4	5	623
1	0	4	6	1454
1	0	4	7	1815
1	0	5	0	713
1	0	5	1	1405
1	0	5	2	298
1	0	5	3	358
1	0	5	4	127
1	0	5	5	113
1	0	5	6	130
1	0	5	7	84
1	0	6	0	4537
1	0	6	1	4829
1	0	6	2	937
1	0	6	3	709
1	0	6	4	112
1	0	6	5	151
1	0	6	6	78
1	0	6	7	104
1	0	7	0	103
1	0	7	1	112
1	0	7	2	102
1	0	7	3	132
1	0	7	4	774
1	0	7	5	461
1	0	7	6	2849
1	0	7	7	1471
1	1	0	0	152
1	1	0	1	385
1	1	0	2	173
1	1	0	3	433
1	1	0	4	286
1	1	0	5	469
1	1	0	6	213
1	1	0	7	683
1	1	1	0	131
1	1	1	1	117
1	1	1	2	70
1	1	1	3	87
1	1	1	4	69
1	1	1	5	67
1	1	1	6	85
1	1	1	7	127
1	1	2	0	602
1	1	2	1	183
1	1	2	2	508
1	1	2	3	199
1	1	2	4	422
1	1	2	5	180
1	1	2	6	321
1	1	2	7	145
1	1	3	0	93
1	1	3	1	67
1	1	3	2	92
1	1	3	3	73
1	1	3	4	83
1	1	3	5	88
1	1	3	6	86
1	1	3	7	114
1	1	4	0	116
1	1	4	1	170
1	1	4	2	95
1	1	4	3	159
1	1	4	4	291
1	1	4	5	215
1	1	4	6	743
1	1	4	7	489
1	1	5	0	829
1	1	5	1	808
1	1	5	2	230
1	1	5	3	169
1	1	5	4	107
1	1	5	5	87
1	1	5	6	85
1	1	5	7	97
1	1	6	0	3964
1	1	6	1	6306
1	1	6	2	1289
1	1	6	3	1229
1	1	6	4	402
1	1	6	5	277
1	1	6	6	266
1	1	6	7	185
1	1	7	0	154
1	1	7	1	165
1	1	7	2	141
1	1	7	3	222
1	1	7	4	612
1	1	7	5	1215
1	1	7	6	4474
1	1	7	7	5716
2	0	0	0	73
2	0	0	1	198
2	0	0	2	106
2	0	0	3	129
2	0	0	4	218
2	0	0	5	172
2	0	0	6	1344
2	0	0	7	532
2	0	1	0	2266
2	0	1	1	1968
2	0	1	2	491
2	0	1	3	441
2	0	1	4	139
2	0	1	5	136
2	0	1	6	95
2	0	1	7	107
2	0	2	0	654
2	0	2	1	380
2	0	2	2	177
2	0	2	3	145
2	0	2	4	135
2	0	2	5	314
2	0	2	6	157
2	0	2	7	85
2	0	3	0	197
2	0	3	1	125
2	0	3	2	136
2	0	3	3	109
2	0	3	4	192
2	0	3	5	235
2	0	3	6	442
2	0	3	7	464
2	0	4	0	468
2	0	4	1	2167
2	0	4	2	863
2	0	4	3	2873
2	0	4	4	932
2	0	4	5	3816
2	0	4	6	743
2	0	4	7	2035
2	0	5	0	248
2	0	5	1	294
2	0	5	2	169
2	0	5	3	154
2	0	5	4	188
2	0	5	5	129
2	0	5	6	180
2	0	5	7	180
2	0	6	0	1486
2	0	6	1	660
2	0	6	2	1710
2	0	6	3	482
2	0	6	4	2456
2	0	6	5	914
2	0	6	6	2322
2	0	6	7	537
2	0	7	0	143
2	0	7	1	152
2	0	7	2	128
2	0	7	3	137
2	0	7	4	96
2	0	7	5	147
2	0	7	6	173
2	0	7	7	217
2	1	0	0	145
2	1	0	1	108
2	1	0	2	173
2	1	0	3	145
2	1	0	4	383
2	1	0	5	385
2	1	0	6	1904
2	1	0	7	2038
2	1	1	0	2389
2	1	1	1	3161
2	1	1	2	259
2	1	1	3	203
2	1	1	4	99
2	1	1	5	78
2	1	1	6	80
2	1	1	7	84
2	1	2	0	246
2	1	2	1	249
2	1	2	2	678
2	1	2	3	114
2	1	2	4	109
2	1	2	5	111
2	1	2	6	121
2	1	2	7	106
2	1	3	0	86
2	1	3	1	82
2	1	3	2	108
2	1	3	3	101
2	1	3	4	67
2	1	3	5	112
2	1	3	6	219
2	1	3	7	207
2	1	4	0	176
2	1	4	1	149
2	1	4	2	191
2	1	4	3	214
2	1	4	4	168
2	1	4	5	231
2	1	4	6	222
2	1	4	7	261
2	1	5	0	2331
2	1	5	1	685
2	1	5	2	2697
