#LHCb RICH ECQA DCR
#DATE		HOUR
2019-09-27	23:32:26
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
307
#UART	FEB	CHIP	CHANNEL	Hit_Counts
0	0	0	0	58
0	0	0	1	67
0	0	0	2	82
0	0	0	3	1371
0	0	0	4	1249
0	0	0	5	79
0	0	0	6	84
0	0	0	7	84
0	0	1	0	352
0	0	1	1	115
0	0	1	2	350
0	0	1	3	145
0	0	1	4	444
0	0	1	5	126
0	0	1	6	455
0	0	1	7	139
0	0	2	0	97
0	0	2	1	67
0	0	2	2	76
0	0	2	3	50
0	0	2	4	66
0	0	2	5	49
0	0	2	6	52
0	0	2	7	68
0	0	3	0	115
0	0	3	1	364
0	0	3	2	130
0	0	3	3	434
0	0	3	4	129
0	0	3	5	463
0	0	3	6	366
0	0	3	7	463
0	0	4	0	72
0	0	4	1	140
0	0	4	2	89
0	0	4	3	65
0	0	4	4	147
0	0	4	5	169
0	0	4	6	280
0	0	4	7	401
0	0	5	0	1066
0	0	5	1	516
0	0	5	2	203
0	0	5	3	225
0	0	5	4	119
0	0	5	5	95
0	0	5	6	100
0	0	5	7	69
0	0	6	0	446
0	0	6	1	468
0	0	6	2	151
0	0	6	3	144
0	0	6	4	100
0	0	6	5	76
0	0	6	6	59
0	0	6	7	84
0	0	7	0	144
0	0	7	1	65
0	0	7	2	64
0	0	7	3	70
0	0	7	4	113
0	0	7	5	103
0	0	7	6	330
0	0	7	7	193
0	1	0	0	113
0	1	0	1	348
0	1	0	2	153
0	1	0	3	416
0	1	0	4	282
0	1	0	5	287
0	1	0	6	98
0	1	0	7	200
0	1	1	0	83
0	1	1	1	104
0	1	1	2	57
0	1	1	3	46
0	1	1	4	127
0	1	1	5	103
0	1	1	6	46
0	1	1	7	38
0	1	2	0	257
0	1	2	1	126
0	1	2	2	285
0	1	2	3	134
0	1	2	4	309
0	1	2	5	247
0	1	2	6	285
0	1	2	7	122
0	1	3	0	63
0	1	3	1	61
0	1	3	2	48
0	1	3	3	318
0	1	3	4	438
0	1	3	5	86
0	1	3	6	70
0	1	3	7	61
0	1	4	0	73
0	1	4	1	154
0	1	4	2	78
0	1	4	3	121
0	1	4	4	255
0	1	4	5	292
0	1	4	6	655
0	1	4	7	802
0	1	5	0	328
0	1	5	1	471
0	1	5	2	202
0	1	5	3	113
0	1	5	4	217
0	1	5	5	83
0	1	5	6	131
0	1	5	7	84
0	1	6	0	1330
0	1	6	1	908
0	1	6	2	488
0	1	6	3	307
0	1	6	4	163
0	1	6	5	142
0	1	6	6	113
0	1	6	7	98
0	1	7	0	61
0	1	7	1	118
0	1	7	2	98
0	1	7	3	85
0	1	7	4	100
0	1	7	5	166
0	1	7	6	459
0	1	7	7	597
1	0	0	0	133
1	0	0	1	154
1	0	0	2	113
1	0	0	3	129
1	0	0	4	92
1	0	0	5	140
1	0	0	6	103
1	0	0	7	113
1	0	1	0	966
1	0	1	1	496
1	0	1	2	1157
1	0	1	3	637
1	0	1	4	1125
1	0	1	5	340
1	0	1	6	1002
1	0	1	7	287
1	0	2	0	191
1	0	2	1	1280
1	0	2	2	102
1	0	2	3	131
1	0	2	4	96
1	0	2	5	117
1	0	2	6	119
1	0	2	7	142
1	0	3	0	230
1	0	3	1	814
1	0	3	2	272
1	0	3	3	998
1	0	3	4	295
1	0	3	5	1018
1	0	3	6	249
1	0	3	7	696
1	0	4	0	73
1	0	4	1	67
1	0	4	2	76
1	0	4	3	81
1	0	4	4	101
1	0	4	5	909
1	0	4	6	363
1	0	4	7	347
1	0	5	0	190
1	0	5	1	258
1	0	5	2	80
1	0	5	3	83
1	0	5	4	72
1	0	5	5	62
1	0	5	6	99
1	0	5	7	54
1	0	6	0	436
1	0	6	1	516
1	0	6	2	109
1	0	6	3	191
1	0	6	4	85
1	0	6	5	129
1	0	6	6	101
1	0	6	7	74
1	0	7	0	55
1	0	7	1	784
1	0	7	2	82
1	0	7	3	118
1	0	7	4	165
1	0	7	5	111
1	0	7	6	373
1	0	7	7	561
1	1	0	0	209
1	1	0	1	408
1	1	0	2	300
1	1	0	3	513
1	1	0	4	230
1	1	0	5	636
1	1	0	6	291
1	1	0	7	1434
1	1	1	0	137
1	1	1	1	138
1	1	1	2	103
1	1	1	3	91
1	1	1	4	111
1	1	1	5	98
1	1	1	6	132
1	1	1	7	441
1	1	2	0	5097
1	1	2	1	1619
1	1	2	2	1549
1	1	2	3	966
1	1	2	4	457
1	1	2	5	349
1	1	2	6	327
1	1	2	7	164
1	1	3	0	132
1	1	3	1	131
1	1	3	2	166
1	1	3	3	206
1	1	3	4	217
1	1	3	5	335
1	1	3	6	319
1	1	3	7	448
1	1	4	0	55
1	1	4	1	80
1	1	4	2	57
1	1	4	3	71
1	1	4	4	81
1	1	4	5	187
1	1	4	6	166
1	1	4	7	106
1	1	5	0	258
1	1	5	1	242
1	1	5	2	109
1	1	5	3	77
1	1	5	4	62
1	1	5	5	84
1	1	5	6	69
1	1	5	7	71
1	1	6	0	568
1	1	6	1	761
1	1	6	2	129
1	1	6	3	193
1	1	6	4	78
1	1	6	5	95
1	1	6	6	73
1	1	6	7	68
1	1	7	0	94
1	1	7	1	71
1	1	7	2	79
1	1	7	3	95
1	1	7	4	114
1	1	7	5	270
1	1	7	6	469
1	1	7	7	604
2	0	0	0	123
2	0	0	1	145
2	0	0	2	194
2	0	0	3	186
2	0	0	4	410
2	0	0	5	347
2	0	0	6	2472
2	0	0	7	1778
2	0	1	0	2608
2	0	1	1	2432
2	0	1	2	552
2	0	1	3	352
2	0	1	4	157
2	0	1	5	117
2	0	1	6	128
2	0	1	7	96
2	0	2	0	422
2	0	2	1	1121
2	0	2	2	189
2	0	2	3	497
2	0	2	4	134
2	0	2	5	174
2	0	2	6	1354
2	0	2	7	110
2	0	3	0	107
