#LHCb RICH ECQA DCR
#DATE		HOUR
2019-10-12	02:35:29
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
307
#UART	FEB	CHIP	CHANNEL	Hit_Counts
0	1	6	1	30219
0	1	6	2	2773
0	1	6	3	1116
0	1	6	4	2359
0	1	6	5	277
0	1	6	6	2184
0	1	6	7	165
0	1	7	0	259
0	1	7	1	212
0	1	7	2	452
0	1	7	3	350
0	1	7	4	1285
0	1	7	5	1632
0	1	7	6	30900
0	1	7	7	38261
1	0	0	0	82
1	0	0	1	92
1	0	0	2	61
1	0	0	3	66
1	0	0	4	50
1	0	0	5	69
1	0	0	6	77
1	0	0	7	70
1	0	1	0	133
1	0	1	1	170
1	0	1	2	220
1	0	1	3	5028
1	0	1	4	271
1	0	1	5	99
1	0	1	6	193
1	0	1	7	87
1	0	2	0	57
1	0	2	1	67
1	0	2	2	73
1	0	2	3	66
1	0	2	4	60
1	0	2	5	66
1	0	2	6	63
1	0	2	7	71
1	0	3	0	84
1	0	3	1	149
1	0	3	2	75
1	0	3	3	135
1	0	3	4	81
1	0	3	5	120
1	0	3	6	56
1	0	3	7	60
1	0	4	0	53
1	0	4	1	68
1	0	4	2	122
1	0	4	3	55
1	0	4	4	70
1	0	4	5	54
1	0	4	6	143
1	0	4	7	183
1	0	5	0	107
1	0	5	1	279
1	0	5	2	60
1	0	5	3	75
1	0	5	4	54
1	0	5	5	47
1	0	5	6	48
1	0	5	7	41
1	0	6	0	108
1	0	6	1	99
1	0	6	2	74
1	0	6	3	73
1	0	6	4	67
1	0	6	5	59
1	0	6	6	53
1	0	6	7	61
1	0	7	0	44
1	0	7	1	63
1	0	7	2	51
1	0	7	3	69
1	0	7	4	94
1	0	7	5	410
1	0	7	6	86
1	0	7	7	109
1	1	0	0	95
1	1	0	1	142
1	1	0	2	93
1	1	0	3	156
1	1	0	4	132
1	1	0	5	137
1	1	0	6	63
1	1	0	7	123
1	1	1	0	57
1	1	1	1	48
1	1	1	2	60
1	1	1	3	61
1	1	1	4	68
1	1	1	5	43
1	1	1	6	65
1	1	1	7	67
1	1	2	0	99
1	1	2	1	66
1	1	2	2	128
1	1	2	3	74
1	1	2	4	125
1	1	2	5	85
1	1	2	6	106
1	1	2	7	100
1	1	3	0	57
1	1	3	1	61
1	1	3	2	44
1	1	3	3	63
1	1	3	4	56
1	1	3	5	57
1	1	3	6	72
1	1	3	7	75
1	1	4	0	47
1	1	4	1	78
1	1	4	2	75
1	1	4	3	81
1	1	4	4	92
1	1	4	5	71
1	1	4	6	247
1	1	4	7	138
1	1	5	0	200
1	1	5	1	186
1	1	5	2	103
1	1	5	3	84
1	1	5	4	80
1	1	5	5	91
1	1	5	6	78
1	1	5	7	62
1	1	6	0	98
1	1	6	1	106
1	1	6	2	77
1	1	6	3	58
1	1	6	4	72
1	1	6	5	34
1	1	6	6	96
1	1	6	7	30
1	1	7	0	84
1	1	7	1	52
1	1	7	2	52
1	1	7	3	47
1	1	7	4	44
1	1	7	5	39
1	1	7	6	85
1	1	7	7	97
2	0	0	0	80
2	0	0	1	57
2	0	0	2	82
2	0	0	3	67
2	0	0	4	73
2	0	0	5	130
2	0	0	6	121
2	0	0	7	1089
2	0	1	0	149
2	0	1	1	142
2	0	1	2	49
2	0	1	3	72
2	0	1	4	74
2	0	1	5	77
2	0	1	6	80
2	0	1	7	88
2	0	2	0	140
2	0	2	1	119
2	0	2	2	99
2	0	2	3	70
2	0	2	4	79
2	0	2	5	92
2	0	2	6	85
2	0	2	7	91
2	0	3	0	92
2	0	3	1	118
2	0	3	2	102
2	0	3	3	86
2	0	3	4	147
2	0	3	5	120
2	0	3	6	155
2	0	3	7	172
2	0	4	0	104
2	0	4	1	612
2	0	4	2	107
2	0	4	3	789
2	0	4	4	98
2	0	4	5	677
2	0	4	6	181
2	0	4	7	232
2	0	5	0	161
2	0	5	1	151
2	0	5	2	52
2	0	5	3	59
2	0	5	4	65
2	0	5	5	50
2	0	5	6	58
2	0	5	7	59
2	0	6	0	139
2	0	6	1	58
2	0	6	2	268
2	0	6	3	76
2	0	6	4	447
2	0	6	5	88
2	0	6	6	391
2	0	6	7	93
2	0	7	0	37
2	0	7	1	59
2	0	7	2	45
2	0	7	3	45
2	0	7	4	155
2	0	7	5	45
2	0	7	6	48
2	0	7	7	65
2	1	0	0	112
2	1	0	1	145
2	1	0	2	81
2	1	0	3	44
2	1	0	4	64
2	1	0	5	49
2	1	0	6	101
2	1	0	7	136
2	1	1	0	96
2	1	1	1	119
2	1	1	2	50
2	1	1	3	33
2	1	1	4	68
2	1	1	5	48
2	1	1	6	66
2	1	1	7	49
2	1	2	0	209
2	1	2	1	177
2	1	2	2	78
2	1	2	3	91
2	1	2	4	76
2	1	2	5	114
2	1	2	6	175
2	1	2	7	75
2	1	3	0	53
2	1	3	1	57
2	1	3	2	71
2	1	3	3	51
2	1	3	4	63
2	1	3	5	64
2	1	3	6	132
2	1	3	7	92
2	1	4	0	34
2	1	4	1	45
2	1	4	2	36
2	1	4	3	51
2	1	4	4	43
2	1	4	5	40
2	1	4	6	184
2	1	4	7	148
2	1	5	0	532
2	1	5	1	197
2	1	5	2	790
2	1	5	3	80
2	1	5	4	997
2	1	5	5	108
2	1	5	6	958
2	1	5	7	52
2	1	6	0	52
2	1	6	1	46
2	1	6	2	33
2	1	6	3	32
2	1	6	4	43
2	1	6	5	29
2	1	6	6	39
2	1	6	7	32
2	1	7	0	73
2	1	7	1	492
2	1	7	2	69
2	1	7	3	488
2	1	7	4	56
2	1	7	5	344
2	1	7	6	69
2	1	7	7	196
3	0	0	0	134
3	0	0	1	220
3	0	0	2	167
3	0	0	3	263
3	0	0	4	428
3	0	0	5	894
3	0	0	6	1849
3	0	0	7	3750
3	0	1	0	1053
3	0	1	1	683
3	0	1	2	212
3	0	1	3	158
3	0	1	4	116
3	0	1	5	108
3	0	1	6	132
3	0	1	7	88
3	0	2	0	3923
3	0	2	1	1959
3	0	2	2	1000
3	0	2	3	626
3	0	2	4	320
3	0	2	5	213
3	0	2	6	259
3	0	2	7	168
3	0	3	0	145
3	0	3	1	117
3	0	3	2	134
3	0	3	3	135
3	0	3	4	212
3	0	3	5	367
3	0	3	6	663
3	0	3	7	1079
3	0	4	0	198
3	0	4	1	386
3	0	4	2	159
3	0	4	3	488
3	0	4	4	160
3	0	4	5	411
3	0	4	6	88
3	0	4	7	130
3	0	5	0	89
3	0	5	1	107
3	0	5	2	78
3	0	5	3	54
3	0	5	4	95
3	0	5	5	305
3	0	5	6	102
3	0	5	7	123
3	0	6	0	201
3	0	6	1	130
3	0	6	2	352
3	0	6	3	209
3	0	6	4	419
3	0	6	5	211
3	0	6	6	367
3	0	6	7	172
3	0	7	0	113
3	0	7	1	115
3	0	7	2	82
3	0	7	3	124
3	0	7	4	102
3	0	7	5	166
3	0	7	6	98
3	0	7	7	151
3	1	0	0	95
3	1	0	1	84
3	1	0	2	91
3	1	0	3	99
3	1	0	4	98
3	1	0	5	118
3	1	0	6	500
3	1	0	7	567
3	1	1	0	432
3	1	1	1	760
3	1	1	2	172
3	1	1	3	169
3	1	1	4	115
3	1	1	5	88
3	1	1	6	174
3	1	1	7	85
3	1	2	0	767
3	1	2	1	510
3	1	2	2	278
3	1	2	3	175
3	1	2	4	135
3	1	2	5	139
3	1	2	6	123
3	1	2	7	101
3	1	3	0	119
3	1	3	1	192
3	1	3	2	160
3	1	3	3	218
3	1	3	4	453
3	1	3	5	613
3	1	3	6	1529
3	1	3	7	1958
3	1	4	0	103
3	1	4	1	247
3	1	4	2	74
3	1	4	3	103
3	1	4	4	65
3	1	4	5	87
3	1	4	6	93
3	1	4	7	95
3	1	5	0	120
3	1	5	1	102
3	1	5	2	228
3	1	5	3	90
3	1	5	4	918
3	1	5	5	130
3	1	5	6	264
3	1	5	7	89
3	1	6	0	77
3	1	6	1	1371
3	1	6	2	84
3	1	6	3	57
3	1	6	4	64
3	1	6	5	78
3	1	6	6	98
3	1	6	7	99
3	1	7	0	115
3	1	7	1	267
3	1	7	2	105
3	1	7	3	334
3	1	7	4	119
3	1	7	5	313
3	1	7	6	101
3	1	7	7	284
4	0	0	0	162
4	0	0	1	227
4	0	0	2	145
4	0	0	3	193
4	0	0	4	117
4	0	0	5	118
4	0	0	6	147
4	0	0	7	130
4	0	1	0	973
4	0	1	1	258
4	0	1	2	1380
4	0	1	3	379
4	0	1	4	957
4	0	1	5	422
4	0	1	6	623
4	0	1	7	264
4	0	2	0	147
4	0	2	1	167
4	0	2	2	119
4	0	2	3	96
4	0	2	4	146
4	0	2	5	131
4	0	2	6	186
4	0	2	7	166
4	0	3	0	231
4	0	3	1	415
4	0	3	2	244
4	0	3	3	479
4	0	3	4	227
4	0	3	5	611
4	0	3	6	236
4	0	3	7	564
4	0	4	0	76
4	0	4	1	82
4	0	4	2	78
4	0	4	3	67
4	0	4	4	757
4	0	4	5	236
4	0	4	6	445
4	0	4	7	772
4	0	5	0	187
4	0	5	1	310
4	0	5	2	673
4	0	5	3	105
4	0	5	4	111
4	0	5	5	86
4	0	5	6	74
4	0	5	7	90
4	0	6	0	610
4	0	6	1	670
4	0	6	2	224
4	0	6	3	90
4	0	6	4	1366
4	0	6	5	80
4	0	6	6	68
4	0	6	7	347
4	0	7	0	66
4	0	7	1	263
4	0	7	2	88
4	0	7	3	110
4	0	7	4	103
4	0	7	5	82
4	0	7	6	428
4	0	7	7	190
4	1	0	0	298
4	1	0	1	559
4	1	0	2	441
4	1	0	3	913
4	1	0	4	766
4	1	0	5	1977
4	1	0	6	835
4	1	0	7	2822
4	1	1	0	243
4	1	1	1	180
4	1	1	2	245
4	1	1	3	157
4	1	1	4	181
4	1	1	5	176
4	1	1	6	167
4	1	1	7	180
4	1	2	0	1748
4	1	2	1	425
4	1	2	2	1201
4	1	2	3	376
4	1	2	4	498
4	1	2	5	217
4	1	2	6	375
4	1	2	7	208
4	1	3	0	138
4	1	3	1	138
4	1	3	2	119
4	1	3	3	171
4	1	3	4	118
4	1	3	5	123
4	1	3	6	146
4	1	3	7	175
4	1	4	0	88
4	1	4	1	92
4	1	4	2	2021
4	1	4	3	2006
4	1	4	4	73
4	1	4	5	79
4	1	4	6	205
4	1	4	7	279
4	1	5	0	276
4	1	5	1	299
4	1	5	2	71
4	1	5	3	72
4	1	5	4	104
4	1	5	5	69
4	1	5	6	1785
4	1	5	7	74
4	1	6	0	233
4	1	6	1	425
4	1	6	2	79
4	1	6	3	91
4	1	6	4	73
4	1	6	5	48
4	1	6	6	84
4	1	6	7	62
4	1	7	0	61
4	1	7	1	65
4	1	7	2	68
4	1	7	3	74
4	1	7	4	84
4	1	7	5	105
4	1	7	6	396
4	1	7	7	544
5	0	0	0	89
5	0	0	1	88
5	0	0	2	77
5	0	0	3	67
5	0	0	4	112
5	0	0	5	62
5	0	0	6	45
5	0	0	7	58
5	0	1	0	178
5	0	1	1	119
5	0	1	2	185
5	0	1	3	86
5	0	1	4	200
5	0	1	5	118
5	0	1	6	511
5	0	1	7	123
5	0	2	0	56
5	0	2	1	59
5	0	2	2	55
5	0	2	3	50
5	0	2	4	65
5	0	2	5	57
5	0	2	6	78
5	0	2	7	68
5	0	3	0	105
5	0	3	1	191
5	0	3	2	82
5	0	3	3	225
5	0	3	4	71
5	0	3	5	208
5	0	3	6	76
5	0	3	7	243
5	0	4	0	186
5	0	4	1	147
5	0	4	2	222
5	0	4	3	260
5	0	4	4	365
5	0	4	5	740
5	0	4	6	828
5	0	4	7	1668
5	0	5	0	4083
5	0	5	1	3398
5	0	5	2	1144
5	0	5	3	1298
5	0	5	4	363
5	0	5	5	348
5	0	5	6	257
5	0	5	7	219
5	0	6	0	2485
5	0	6	1	2173
5	0	6	2	261
5	0	6	3	295
5	0	6	4	145
5	0	6	5	136
5	0	6	6	135
5	0	6	7	110
5	0	7	0	151
5	0	7	1	141
5	0	7	2	136
5	0	7	3	128
5	0	7	4	212
5	0	7	5	170
5	0	7	6	1532
5	0	7	7	856
5	1	0	0	190
5	1	0	1	9154
5	1	0	2	117
5	1	0	3	964
5	1	0	4	69
5	1	0	5	484
5	1	0	6	61
5	1	0	7	133
5	1	1	0	65
5	1	1	1	69
5	1	1	2	58
5	1	1	3	59
5	1	1	4	58
5	1	1	5	64
5	1	1	6	86
5	1	1	7	87
5	1	2	0	175
5	1	2	1	90
5	1	2	2	381
5	1	2	3	62
5	1	2	4	289
5	1	2	5	57
5	1	2	6	284
5	1	2	7	88
5	1	3	0	72
5	1	3	1	105
5	1	3	2	94
5	1	3	3	86
5	1	3	4	50
5	1	3	5	59
5	1	3	6	56
5	1	3	7	78
5	1	4	0	112
5	1	4	1	228
5	1	4	2	170
5	1	4	3	260
5	1	4	4	410
5	1	4	5	588
5	1	4	6	1044
5	1	4	7	1559
5	1	5	0	545
5	1	5	1	476
5	1	5	2	265
5	1	5	3	232
5	1	5	4	152
5	1	5	5	174
5	1	5	6	168
5	1	5	7	130
5	1	6	0	1427
5	1	6	1	2886
5	1	6	2	399
5	1	6	3	347
5	1	6	4	219
5	1	6	5	124
5	1	6	6	223
5	1	6	7	107
5	1	7	0	120
5	1	7	1	95
5	1	7	2	158
5	1	7	3	261
5	1	7	4	288
5	1	7	5	328
5	1	7	6	2315
5	1	7	7	3111
6	0	0	0	81
6	0	0	1	137
6	0	0	2	62
6	0	0	3	45
6	0	0	4	71
6	0	0	5	71
6	0	0	6	142
6	0	0	7	134
6	0	1	0	188
6	0	1	1	252
6	0	1	2	68
6	0	1	3	73
6	0	1	4	65
6	0	1	5	66
6	0	1	6	76
6	0	1	7	70
6	0	2	0	70
6	0	2	1	114
6	0	2	2	46
6	0	2	3	38
6	0	2	4	93
6	0	2	5	248
6	0	2	6	61
6	0	2	7	63
6	0	3	0	115
6	0	3	1	84
6	0	3	2	61
6	0	3	3	62
6	0	3	4	54
6	0	3	5	64
6	0	3	6	114
6	0	3	7	169
6	0	4	0	110
6	0	4	1	116
6	0	4	2	103
6	0	4	3	140
6	0	4	4	99
6	0	4	5	203
6	0	4	6	87
6	0	4	7	126
6	0	5	0	68
6	0	5	1	66
6	0	5	2	86
6	0	5	3	69
6	0	5	4	109
6	0	5	5	72
6	0	5	6	69
6	0	5	7	78
6	0	6	0	97
6	0	6	1	65
6	0	6	2	152
6	0	6	3	75
6	0	6	4	184
6	0	6	5	75
6	0	6	6	153
6	0	6	7	78
6	0	7	0	80
6	0	7	1	79
6	0	7	2	71
6	0	7	3	67
6	0	7	4	50
6	0	7	5	74
6	0	7	6	42
6	0	7	7	50
6	1	0	0	71
6	1	0	1	74
6	1	0	2	68
6	1	0	3	57
6	1	0	4	69
6	1	0	5	63
6	1	0	6	260
6	1	0	7	253
6	1	1	0	130
6	1	1	1	1225
6	1	1	2	55
6	1	1	3	58
6	1	1	4	56
6	1	1	5	36
6	1	1	6	45
6	1	1	7	65
6	1	2	0	71
6	1	2	1	125
6	1	2	2	54
6	1	2	3	87
6	1	2	4	58
6	1	2	5	70
6	1	2	6	67
6	1	2	7	73
6	1	3	0	172
6	1	3	1	63
6	1	3	2	65
6	1	3	3	63
6	1	3	4	55
6	1	3	5	59
6	1	3	6	81
6	1	3	7	95
6	1	4	0	82
6	1	4	1	104
6	1	4	2	83
6	1	4	3	75
6	1	4	4	43
6	1	4	5	54
6	1	4	6	54
6	1	4	7	77
6	1	5	0	80
6	1	5	1	77
6	1	5	2	197
6	1	5	3	62
6	1	5	4	152
6	1	5	5	75
6	1	5	6	718
6	1	5	7	95
6	1	6	0	64
6	1	6	1	51
6	1	6	2	81
6	1	6	3	62
6	1	6	4	59
6	1	6	5	71
6	1	6	6	74
6	1	6	7	90
6	1	7	0	75
6	1	7	1	230
6	1	7	2	77
6	1	7	3	190
6	1	7	4	100
6	1	7	5	142
6	1	7	6	657
6	1	7	7	216
7	0	0	0	71
7	0	0	1	84
7	0	0	2	82
7	0	0	3	99
7	0	0	4	123
7	0	0	5	84
7	0	0	6	631
7	0	0	7	236
7	0	1	0	986
7	0	1	1	884
7	0	1	2	191
7	0	1	3	158
7	0	1	4	58
7	0	1	5	79
7	0	1	6	81
7	0	1	7	61
7	0	2	0	225
7	0	2	1	150
7	0	2	2	90
7	0	2	3	102
7	0	2	4	79
7	0	2	5	88
7	0	2	6	95
7	0	2	7	65
7	0	3	0	71
7	0	3	1	85
7	0	3	2	78
7	0	3	3	99
7	0	3	4	161
7	0	3	5	162
7	0	3	6	248
7	0	3	7	282
7	0	4	0	131
7	0	4	1	517
7	0	4	2	131
7	0	4	3	592
7	0	4	4	140
7	0	4	5	498
7	0	4	6	110
7	0	4	7	231
7	0	5	0	80
7	0	5	1	80
7	0	5	2	77
7	0	5	3	65
7	0	5	4	112
7	0	5	5	132
7	0	5	6	114
7	0	5	7	122
7	0	6	0	244
7	0	6	1	111
7	0	6	2	437
7	0	6	3	157
7	0	6	4	649
7	0	6	5	157
7	0	6	6	573
7	0	6	7	155
7	0	7	0	119
7	0	7	1	126
7	0	7	2	84
7	0	7	3	101
7	0	7	4	95
7	0	7	5	92
7	0	7	6	69
7	0	7	7	77
7	1	0	0	87
7	1	0	1	47
7	1	0	2	62
7	1	0	3	68
7	1	0	4	138
7	1	0	5	153
7	1	0	6	975
7	1	0	7	1081
7	1	1	0	277
7	1	1	1	879
7	1	1	2	140
7	1	1	3	185
7	1	1	4	147
7	1	1	5	104
7	1	1	6	96
7	1	1	7	84
7	1	2	0	274
7	1	2	1	229
7	1	2	2	158
7	1	2	3	143
7	1	2	4	94
7	1	2	5	87
7	1	2	6	78
7	1	2	7	51
7	1	3	0	69
7	1	3	1	98
7	1	3	2	126
7	1	3	3	108
7	1	3	4	203
7	1	3	5	140
7	1	3	6	555
7	1	3	7	714
7	1	4	0	130
7	1	4	1	134
7	1	4	2	108
7	1	4	3	94
7	1	4	4	71
7	1	4	5	80
7	1	4	6	82
7	1	4	7	66
7	1	5	0	213
7	1	5	1	96
7	1	5	2	244
7	1	5	3	111
7	1	5	4	354
7	1	5	5	120
7	1	5	6	293
7	1	5	7	133
7	1	6	0	84
7	1	6	1	73
7	1	6	2	75
7	1	6	3	71
7	1	6	4	108
7	1	6	5	104
7	1	6	6	112
7	1	6	7	97
7	1	7	0	122
7	1	7	1	364
7	1	7	2	161
7	1	7	3	441
7	1	7	4	134
7	1	7	5	392
7	1	7	6	152
7	1	7	7	793
