#LHCb RICH ECQA DCR
#DATE		HOUR
2019-10-12	02:32:21
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
/home/labo/DATA/Load_0038_R_S2/THR_1000V_offset1_Opt_Thr.txt
#UART	FEB	CHIP	CHANNEL	Hit_Counts
2	0	5	1	143
2	0	5	2	58
2	0	5	3	42
2	0	5	4	49
2	0	5	5	60
2	0	5	6	48
2	0	5	7	58
2	0	6	0	124
2	0	6	1	92
2	0	6	2	264
2	0	6	3	82
2	0	6	4	397
2	0	6	5	115
2	0	6	6	381
2	0	6	7	97
2	0	7	0	40
2	0	7	1	47
2	0	7	2	31
2	0	7	3	45
2	0	7	4	190
2	0	7	5	50
2	0	7	6	62
2	0	7	7	58
2	1	0	0	85
2	1	0	1	129
2	1	0	2	88
2	1	0	3	53
2	1	0	4	81
2	1	0	5	44
2	1	0	6	100
2	1	0	7	130
2	1	1	0	139
2	1	1	1	112
2	1	1	2	71
2	1	1	3	57
2	1	1	4	51
2	1	1	5	50
2	1	1	6	70
2	1	1	7	41
2	1	2	0	232
2	1	2	1	187
2	1	2	2	66
2	1	2	3	88
2	1	2	4	76
2	1	2	5	101
2	1	2	6	195
2	1	2	7	69
2	1	3	0	47
2	1	3	1	53
2	1	3	2	84
2	1	3	3	62
2	1	3	4	86
2	1	3	5	57
2	1	3	6	148
2	1	3	7	114
2	1	4	0	47
2	1	4	1	43
2	1	4	2	39
2	1	4	3	57
2	1	4	4	38
2	1	4	5	49
2	1	4	6	179
2	1	4	7	179
2	1	5	0	530
2	1	5	1	211
2	1	5	2	765
2	1	5	3	103
2	1	5	4	992
2	1	5	5	104
2	1	5	6	854
2	1	5	7	93
2	1	6	0	73
2	1	6	1	52
2	1	6	2	55
2	1	6	3	30
2	1	6	4	38
2	1	6	5	40
2	1	6	6	45
2	1	6	7	39
2	1	7	0	71
2	1	7	1	489
2	1	7	2	102
2	1	7	3	604
2	1	7	4	69
2	1	7	5	350
2	1	7	6	58
2	1	7	7	208
3	0	0	0	145
3	0	0	1	244
3	0	0	2	189
3	0	0	3	297
3	0	0	4	431
3	0	0	5	1031
3	0	0	6	1985
3	0	0	7	4067
3	0	1	0	1190
3	0	1	1	807
3	0	1	2	257
3	0	1	3	144
3	0	1	4	103
3	0	1	5	138
3	0	1	6	141
3	0	1	7	112
3	0	2	0	4089
3	0	2	1	1996
3	0	2	2	1016
3	0	2	3	577
3	0	2	4	372
3	0	2	5	231
3	0	2	6	288
3	0	2	7	199
3	0	3	0	171
3	0	3	1	143
3	0	3	2	155
3	0	3	3	177
3	0	3	4	258
3	0	3	5	357
3	0	3	6	803
3	0	3	7	1167
3	0	4	0	193
3	0	4	1	337
3	0	4	2	222
3	0	4	3	480
3	0	4	4	185
3	0	4	5	349
3	0	4	6	110
3	0	4	7	144
3	0	5	0	88
3	0	5	1	83
3	0	5	2	57
3	0	5	3	58
3	0	5	4	121
3	0	5	5	294
3	0	5	6	107
3	0	5	7	135
3	0	6	0	212
3	0	6	1	139
3	0	6	2	402
3	0	6	3	239
3	0	6	4	465
3	0	6	5	256
3	0	6	6	436
3	0	6	7	201
3	0	7	0	110
3	0	7	1	129
3	0	7	2	95
3	0	7	3	96
3	0	7	4	115
3	0	7	5	147
3	0	7	6	97
3	0	7	7	108
3	1	0	0	114
3	1	0	1	97
3	1	0	2	107
3	1	0	3	75
3	1	0	4	121
3	1	0	5	126
3	1	0	6	511
3	1	0	7	539
3	1	1	0	485
3	1	1	1	709
3	1	1	2	179
3	1	1	3	172
3	1	1	4	143
3	1	1	5	90
3	1	1	6	213
3	1	1	7	81
3	1	2	0	733
3	1	2	1	528
3	1	2	2	321
3	1	2	3	171
3	1	2	4	146
3	1	2	5	109
3	1	2	6	112
3	1	2	7	119
3	1	3	0	117
3	1	3	1	196
3	1	3	2	140
3	1	3	3	203
3	1	3	4	473
3	1	3	5	624
3	1	3	6	1685
3	1	3	7	1966
3	1	4	0	155
3	1	4	1	276
3	1	4	2	85
3	1	4	3	103
3	1	4	4	83
3	1	4	5	80
3	1	4	6	84
3	1	4	7	86
3	1	5	0	150
3	1	5	1	88
3	1	5	2	228
3	1	5	3	94
3	1	5	4	835
3	1	5	5	166
3	1	5	6	253
3	1	5	7	122
3	1	6	0	78
3	1	6	1	1385
3	1	6	2	116
3	1	6	3	80
3	1	6	4	83
3	1	6	5	86
3	1	6	6	92
3	1	6	7	104
3	1	7	0	168
3	1	7	1	280
3	1	7	2	127
3	1	7	3	327
3	1	7	4	119
3	1	7	5	305
3	1	7	6	129
3	1	7	7	307
4	0	0	0	195
4	0	0	1	205
4	0	0	2	151
4	0	0	3	164
4	0	0	4	113
4	0	0	5	146
4	0	0	6	155
4	0	0	7	142
4	0	1	0	941
4	0	1	1	289
4	0	1	2	1391
4	0	1	3	415
4	0	1	4	1045
4	0	1	5	466
4	0	1	6	627
4	0	1	7	354
4	0	2	0	134
4	0	2	1	174
4	0	2	2	114
4	0	2	3	110
4	0	2	4	126
4	0	2	5	136
4	0	2	6	145
4	0	2	7	192
4	0	3	0	215
4	0	3	1	426
4	0	3	2	243
4	0	3	3	451
4	0	3	4	222
4	0	3	5	648
4	0	3	6	263
4	0	3	7	562
4	0	4	0	64
4	0	4	1	86
4	0	4	2	98
4	0	4	3	71
4	0	4	4	703
4	0	4	5	263
4	0	4	6	491
4	0	4	7	885
4	0	5	0	192
4	0	5	1	367
4	0	5	2	859
4	0	5	3	122
4	0	5	4	115
4	0	5	5	94
4	0	5	6	98
4	0	5	7	79
4	0	6	0	612
4	0	6	1	604
4	0	6	2	287
4	0	6	3	107
4	0	6	4	2174
4	0	6	5	76
4	0	6	6	86
4	0	6	7	412
4	0	7	0	72
4	0	7	1	346
4	0	7	2	94
4	0	7	3	136
4	0	7	4	106
4	0	7	5	90
4	0	7	6	437
4	0	7	7	222
4	1	0	0	274
4	1	0	1	612
4	1	0	2	481
4	1	0	3	1028
4	1	0	4	876
4	1	0	5	2055
4	1	0	6	820
4	1	0	7	3079
4	1	1	0	259
4	1	1	1	168
4	1	1	2	238
4	1	1	3	137
4	1	1	4	181
4	1	1	5	213
4	1	1	6	161
4	1	1	7	186
4	1	2	0	1713
4	1	2	1	452
4	1	2	2	1281
4	1	2	3	371
4	1	2	4	561
4	1	2	5	234
4	1	2	6	416
4	1	2	7	178
4	1	3	0	132
4	1	3	1	163
4	1	3	2	127
4	1	3	3	208
4	1	3	4	116
4	1	3	5	152
4	1	3	6	162
4	1	3	7	199
4	1	4	0	80
4	1	4	1	66
