# LHCb RICH ECQA THRESHOLD SCAN
#DATE		HOUR
2019-10-12	02:08:15
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
100
# UART	FEB	CHIP	CHANNEL	COUNTS_THR_63	COUNTS_THR_62...COUNTS_THR_0
0	0	0	0	10286	10493	10601	10890	11037	10840	11168	11407	11498	11584	11766	12036	12003	12088	12331	12171	12694	12643	12792	12932	13268	13276	13324	13472	13567	13685	13715	13654	14103	14036	14129	14126	14063	14312	14463	14488	14430	14539	14541	14602	14773	14933	15268	15006	15299	15377	15502	15538	15527	15781	15893	15931	15951	16260	16085	16182	16431	16650	16623	16414	16681	16927	17100	17132
0	0	0	1	11964	12023	12282	12441	12595	12641	12805	13001	13041	13143	13295	13569	13432	13613	14076	13986	13968	13934	14360	14185	14044	14430	14578	14565	14507	14789	14827	14964	14700	15165	15071	15154	15634	15520	15791	15836	15914	16018	15760	16070	16194	16191	16459	16500	16344	16703	16711	16783	16817	17029	16933	16748	17092	17476	17392	17651	17820	17682	17654	17846	18234	19090	22507	89587
0	0	0	2	6169	6380	6645	6950	7265	7353	7638	7876	8237	8312	8734	9033	9049	9324	9590	9993	10026	10090	10411	10761	10938	10913	11198	11217	11497	11801	11883	12063	12389	12262	12406	12551	12600	12918	13042	13307	13321	13288	13366	13593	13581	13689	13851	14032	13929	14097	14391	14222	14431	14412	14604	14717	14906	14824	14906	15278	15278	15486	15569	15597	15816	15722	15893	16257
0	0	0	3	8770	9161	9150	9416	9746	9826	10176	10451	10590	10889	10980	11351	11546	11573	11889	11832	12007	12368	12178	12459	12573	12932	12918	13133	13287	13343	13250	13764	13769	13739	13919	14081	14273	14380	14371	14525	14541	14555	14760	15040	15012	15032	15228	15158	15369	15530	15510	15563	15789	15733	15983	16009	16122	16293	16442	16379	16443	16830	17158	16944	17123	17273	18397	23431
0	0	0	4	6153	6552	6771	6909	7179	7200	7583	8039	8121	8168	8659	8629	8874	9158	9490	9694	9844	9937	10095	10337	10277	10654	10764	11032	11136	11179	11560	11787	11723	11851	11932	12051	12348	12600	12623	12831	12628	12857	13102	13215	13403	13465	13586	13423	13693	13761	13882	13994	13999	14151	14121	14612	14678	14548	14832	14862	15005	15075	15313	15515	15350	15751	16369	19958
0	0	0	5	11777	11965	12256	12265	12285	12311	12486	12549	12692	12628	12793	12609	13055	13289	13072	13232	13255	13465	13477	13677	13608	13611	13761	13675	13848	13959	13747	14058	14043	14178	14383	14380	14511	14515	14737	14589	14468	14730	14842	14602	14885	14673	15112	15080	15125	15116	15298	15414	15362	15460	15511	15833	15689	15690	15569	15710	16114	16118	16135	16506	16626	17104	19122	25129
0	0	0	6	11834	11759	11977	12119	12308	12570	12602	12658	13090	12978	13284	13358	13513	13555	13783	13614	14003	13939	14005	14058	14131	14185	14416	14270	14673	14681	14853	15047	15092	14956	14813	15051	15078	15294	15420	15371	15547	15750	15618	15793	15932	15912	16145	16233	16061	16413	16573	16570	16790	16731	16761	16973	17090	17189	17030	17317	17335	17513	17459	17731	17738	17851	18351	59876
0	0	0	7	13763	13757	13736	14077	14087	14048	14147	14249	14140	14409	14430	14649	14535	14443	14902	14814	14654	15024	14947	14968	14798	15056	15217	15242	15317	15342	15521	15567	15418	15501	15606	15639	15903	16035	15867	16180	16249	16171	16234	16431	16359	16569	16694	16704	16814	16827	16969	17096	17017	17111	17154	17399	17267	17322	17459	17752	17761	18048	19306	25028	32764	9999388	9999900	9999900
0	0	1	0	16549	16419	16578	16679	16986	16851	17007	17286	16788	17186	17018	17400	17517	17164	17625	17704	17704	17717	17813	17790	18047	17989	18092	18084	18209	18466	18471	18377	18675	18584	18973	18604	19176	18836	19181	18984	19217	19315	19552	19453	19421	19589	19976	19840	20154	20183	20032	20011	20563	20482	20607	20793	20933	21016	20927	20969	21081	21313	21124	21554	21896	22161	22237	171213
0	0	1	1	13872	14051	14115	14100	14130	14091	14394	14363	14379	14505	14818	14552	14418	14646	14746	14576	14493	14893	14927	15067	14927	15051	15183	14877	15330	15314	15140	15370	15127	15538	15478	15646	15697	15766	15566	15703	15928	15825	15987	16158	16072	16270	16204	16328	16385	16348	16273	16489	16688	16854	16873	16892	17067	17274	17293	17886	17918	18837	19278	22230	24741	32902	38094	3893486
0	0	1	2	20795	21023	20797	20947	21578	21469	21859	21556	21820	21512	21918	22108	22139	22388	22401	22801	22653	23032	23051	23206	22970	23012	23356	23325	23309	23565	23372	23760	23599	23755	24052	24343	24146	24174	24349	24336	24292	24556	24299	25112	24593	24821	24865	25269	25031	25424	25340	25398	25599	25534	25902	25514	25765	25709	25916	26229	26394	26767	26590	26700	26469	27078	27180	157377
0	0	1	3	9486	9600	9873	9972	10144	10054	10443	10497	10894	10911	11312	11452	11401	11758	11598	12042	11846	11909	12217	12271	12399	12656	12601	12627	12803	13071	12901	13064	13269	13209	13334	13422	13680	13868	13574	13859	13858	13999	14022	14085	14092	14152	14355	14689	14635	14574	14449	14815	14940	14772	15089	15014	15321	15370	15541	15744	15986	16129	16271	16539	16829	17094	18833	39227
0	0	1	4	25333	25362	25648	26100	26390	26500	26595	27144	27199	27166	27387	27871	27945	28437	28201	28312	28369	28916	28868	28986	29160	29477	29095	29463	29785	29668	30167	29832	30115	30298	30726	30525	31301	31578	31226	31358	31683	31855	31524	32148	32099	32430	32477	32987	32541	33246	33128	33221	33537	33631	33916	33764	34136	34497	34730	35228	35410	36073	36152	36495	37812	40824	49344	5665732
0	0	1	5	10262	10455	10487	10594	11018	11240	11150	11574	11757	11784	11970	12294	12331	12520	12495	13009	13328	13203	13473	13613	13640	13873	13968	14270	14249	14423	14386	14396	14527	14952	14730	14917	15065	15099	14924	15119	15312	15294	15285	15584	15684	15860	15861	15946	15988	15967	16257	16356	16660	16752	16810	17169	16975	17270	17519	18028	18575	19100	19561	20777	24266	34612	53339	9004414
0	0	1	6	27692	27486	27527	27766	28070	27876	28415	28196	28421	28188	28545	28861	28697	29053	28944	29107	28857	29389	29403	29569	29598	29557	29673	29710	30148	30094	30052	30367	29969	30747	30789	31041	31110	31138	30850	31453	31063	31265	31478	32172	31758	32114	31847	32397	32206	32454	32486	32853	32776	32890	33663	33110	33623	33455	34070	34178	34513	34636	34524	34886	35253	35605	36876	39340
0	0	1	7	11294	11758	11825	11939	12255	12403	12489	12665	12821	13126	12937	13359	13531	13681	13816	13863	14255	14306	14256	14508	14627	14916	14977	15001	15228	15015	15018	15519	15694	15816	15758	15735	15976	15960	16165	16313	16409	16341	16593	16593	16751	16806	16993	17164	17090	17318	17177	17553	17461	17724	17747	17898	18299	18177	18403	18609	18987	19127	19884	20240	21965	26194	32501	158671
0	0	2	0	20181	19939	20504	20708	20582	20316	20852	20674	20897	20958	21255	20949	21224	21296	21391	21326	21309	21704	21689	21786	21866	21858	21863	22034	21811	21991	22129	22338	22235	22450	22746	22425	22580	22591	22905	22791	22846	22988	22912	23010	23170	23250	23399	23227	23255	23253	23512	23568	23876	23843	23970	24088	23919	24113	24502	24465	24511	24914	25688	26649	27804	31629	38617	108072
0	0	2	1	20446	20575	20709	20655	20897	20845	21304	21043	21245	21106	21269	21423	21531	21620	21732	21825	21830	21657	21625	21955	21974	22247	22425	22237	22288	22547	22322	22453	22561	22843	22684	22642	23054	22735	22585	23167	23365	23272	23262	23184	23603	23345	23503	23554	23696	23794	23736	24087	23843	23991	24017	24377	24296	24322	24769	25023	24828	25439	26601	29077	42505	322218	9999850	9999896
0	0	2	2	15446	15626	15755	15980	15796	16053	16118	16232	16362	16463	16675	16539	16895	16918	16730	16943	17012	17217	17128	17174	17436	17525	17453	17709	17525	17794	18074	17626	17922	18169	18034	18003	18204	18232	18382	18607	18597	18456	18686	18627	18863	18915	19109	19086	19149	19113	19546	19237	19435	19546	19868	19629	19762	19908	20056	19996	20180	20148	20575	20592	21066	22372	25079	33090
0	0	2	3	14676	14965	14941	15200	14960	15205	15490	15356	15692	15672	15906	15870	15969	16114	16123	16302	16213	16646	16453	16312	16700	16870	16990	16927	17106	17113	17136	17384	17336	17538	17534	17744	17713	17632	17908	17822	18215	18019	18194	18249	18626	18271	18429	18685	18856	18877	18969	18860	19180	19113	19488	19372	19513	19321	19324	19666	19698	20002	20144	20477	21887	24532	35324	51748
0	0	2	4	12423	12536	12801	12892	13063	13286	13354	13643	13956	14126	14396	14359	14523	14819	14790	14894	15051	15293	15571	15254	15600	15663	15981	15910	16186	16273	16119	16424	16722	16619	16620	16869	17092	16917	16946	17014	17080	17441	17521	17702	17761	17550	17804	18308	18166	18029	18087	18317	18423	18595	18823	18776	18640	18786	19222	19471	19541	19544	19435	19601	19997	20200	21925	25548
0	0	2	5	8763	8840	9008	9507	10019	9987	10378	10332	10681	10840	11370	11551	11651	11897	12108	12234	12619	12830	12920	13290	13429	13816	13678	14159	14068	14254	14410	14711	15051	14835	15289	15379	15569	15508	15626	15898	16074	16267	16338	16371	16570	16569	16673	16904	17144	17221	17197	17684	17534	17900	18021	18210	18400	18453	18383	18599	18711	18936	19142	19338	20084	22380	31169	5295424
0	0	2	6	11811	11888	11947	12258	12473	12270	12470	12592	12725	12868	12968	13200	13094	13252	13619	13586	13824	14155	14178	14154	14358	14248	14347	14467	14469	14676	14788	15073	15100	14945	15110	15073	15349	15165	15668	15863	15847	15808	16004	15832	16271	16173	16270	16292	16327	16546	16696	16601	16713	16922	17054	17079	17080	17280	17610	17681	17478	17459	17810	17843	18072	18399	19116	21367
0	0	2	7	11907	12092	12199	12551	12494	12824	12905	13286	13175	13347	13431	13630	13904	13920	14125	14221	14581	14638	14665	14817	15118	15033	15028	15399	15387	15307	15484	15640	15627	15787	16062	16244	15949	16416	16419	16505	16656	16475	16677	16706	16819	16862	17057	17231	17055	17143	17138	17807	17480	17773	17632	17952	17921	18221	18343	18367	18722	18554	18536	18682	18811	19117	19369	21251
