#LHCb RICH ECQA DCR
#DATE		HOUR
2019-08-08	09:55:53
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
307
#UART	FEB	CHIP	CHANNEL	Hit_Counts
0	0	0	0	459
0	0	0	1	414
0	0	0	2	0
0	0	0	3	0
0	0	0	4	0
0	0	0	5	682
0	0	0	6	0
0	0	0	7	759
0	0	1	0	438
0	0	1	1	0
0	0	1	2	626
0	0	1	3	0
0	0	1	4	0
0	0	1	5	0
0	0	1	6	359
0	0	1	7	411
0	0	2	0	372
0	0	2	1	0
0	0	2	2	383
0	0	2	3	0
0	0	2	4	490
0	0	2	5	0
0	0	2	6	469
0	0	2	7	0
0	0	3	0	0
0	0	3	1	453
0	0	3	2	0
0	0	3	3	395
0	0	3	4	0
0	0	3	5	512
0	0	3	6	0
0	0	3	7	370
0	0	4	0	0
0	0	4	1	355
0	0	4	2	0
0	0	4	3	389
0	0	4	4	0
0	0	4	5	348
0	0	4	6	0
0	0	4	7	344
0	0	5	0	348
0	0	5	1	0
0	0	5	2	429
0	0	5	3	0
0	0	5	4	356
0	0	5	5	0
0	0	5	6	418
0	0	5	7	0
0	0	6	0	1057
0	0	6	1	0
0	0	6	2	1616
0	0	6	3	0
0	0	6	4	0
0	0	6	5	0
0	0	6	6	373
0	0	6	7	431
0	0	7	0	378
0	0	7	1	356
0	0	7	2	0
0	0	7	3	0
0	0	7	4	0
0	0	7	5	2458
0	0	7	6	0
0	0	7	7	3225
0	1	0	0	317
0	1	0	1	318
0	1	0	2	0
0	1	0	3	0
0	1	0	4	0
0	1	0	5	1185
0	1	0	6	0
0	1	0	7	1242
0	1	1	0	734
0	1	1	1	0
0	1	1	2	819
0	1	1	3	0
0	1	1	4	0
0	1	1	5	0
0	1	1	6	384
0	1	1	7	309
0	1	2	0	273
0	1	2	1	0
0	1	2	2	282
0	1	2	3	0
0	1	2	4	264
0	1	2	5	0
0	1	2	6	263
0	1	2	7	0
0	1	3	0	0
0	1	3	1	360
0	1	3	2	0
0	1	3	3	350
0	1	3	4	0
0	1	3	5	403
0	1	3	6	0
0	1	3	7	408
0	1	4	0	0
0	1	4	1	347
0	1	4	2	0
0	1	4	3	467
0	1	4	4	0
0	1	4	5	307
0	1	4	6	0
0	1	4	7	308
0	1	5	0	425
0	1	5	1	0
0	1	5	2	328
0	1	5	3	0
0	1	5	4	450
0	1	5	5	0
0	1	5	6	380
0	1	5	7	0
0	1	6	0	418
0	1	6	1	0
0	1	6	2	409
