#LHCb RICH ECQA DCR
#DATE		HOUR
2019-08-08	09:51:07
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
/home/labo/DATA/Load_0007_H_S2/THR_1000V_offset1_Opt_Thr.txt
#UART	FEB	CHIP	CHANNEL	Hit_Counts
1	1	0	5	8402
1	1	0	6	0
1	1	0	7	15719
1	1	1	0	6165
1	1	1	1	0
1	1	1	2	7960
1	1	1	3	0
1	1	1	4	0
1	1	1	5	0
1	1	1	6	798
1	1	1	7	1273
1	1	2	0	598
1	1	2	1	0
1	1	2	2	541
1	1	2	3	0
1	1	2	4	600
1	1	2	5	0
1	1	2	6	551
1	1	2	7	0
1	1	3	0	0
1	1	3	1	583
1	1	3	2	0
1	1	3	3	708
1	1	3	4	0
1	1	3	5	684
1	1	3	6	0
1	1	3	7	651
1	1	4	0	0
1	1	4	1	479
1	1	4	2	0
1	1	4	3	1924
1	1	4	4	0
1	1	4	5	524
1	1	4	6	0
1	1	4	7	727
1	1	5	0	594
1	1	5	1	0
1	1	5	2	754
1	1	5	3	0
1	1	5	4	1073
1	1	5	5	0
1	1	5	6	543
1	1	5	7	0
1	1	6	0	886
1	1	6	1	0
1	1	6	2	1271
1	1	6	3	0
1	1	6	4	0
1	1	6	5	0
1	1	6	6	507
1	1	6	7	1626
1	1	7	0	892
1	1	7	1	631
1	1	7	2	0
1	1	7	3	0
1	1	7	4	0
1	1	7	5	1612
1	1	7	6	0
1	1	7	7	1657
4	0	0	0	756
4	0	0	1	465
4	0	0	2	0
4	0	0	3	0
4	0	0	4	0
4	0	0	5	697
4	0	0	6	0
4	0	0	7	751
4	0	1	0	585
4	0	1	1	0
4	0	1	2	624
4	0	1	3	0
4	0	1	4	0
4	0	1	5	0
4	0	1	6	517
4	0	1	7	727
4	0	2	0	300
4	0	2	1	0
4	0	2	2	460
4	0	2	3	0
4	0	2	4	310
4	0	2	5	0
4	0	2	6	346
4	0	2	7	0
4	0	3	0	0
4	0	3	1	486
4	0	3	2	0
4	0	3	3	308
4	0	3	4	0
4	0	3	5	553
4	0	3	6	0
4	0	3	7	399
4	0	4	0	0
4	0	4	1	439
4	0	4	2	0
4	0	4	3	323
4	0	4	4	0
4	0	4	5	342
4	0	4	6	0
4	0	4	7	301
4	0	5	0	312
4	0	5	1	0
4	0	5	2	399
4	0	5	3	0
4	0	5	4	356
4	0	5	5	0
4	0	5	6	522
4	0	5	7	0
4	0	6	0	987
4	0	6	1	0
4	0	6	2	909
4	0	6	3	0
4	0	6	4	0
4	0	6	5	0
4	0	6	6	618
4	0	6	7	580
4	0	7	0	397
4	0	7	1	475
4	0	7	2	0
4	0	7	3	0
4	0	7	4	0
4	0	7	5	877
4	0	7	6	0
4	0	7	7	832
4	1	0	0	256
4	1	0	1	339
4	1	0	2	0
4	1	0	3	0
4	1	0	4	0
4	1	0	5	573
4	1	0	6	0
4	1	0	7	431
4	1	1	0	694
4	1	1	1	0
4	1	1	2	768
4	1	1	3	0
4	1	1	4	0
4	1	1	5	0
4	1	1	6	319
4	1	1	7	296
4	1	2	0	227
4	1	2	1	0
4	1	2	2	338
4	1	2	3	0
4	1	2	4	251
4	1	2	5	0
4	1	2	6	298
4	1	2	7	0
4	1	3	0	0
4	1	3	1	339
4	1	3	2	0
4	1	3	3	350
4	1	3	4	0
4	1	3	5	351
4	1	3	6	0
4	1	3	7	374
4	1	4	0	0
4	1	4	1	357
4	1	4	2	0
4	1	4	3	258
4	1	4	4	0
4	1	4	5	351
4	1	4	6	0
4	1	4	7	228
4	1	5	0	297
4	1	5	1	0
4	1	5	2	427
4	1	5	3	0
4	1	5	4	344
4	1	5	5	0
4	1	5	6	384
4	1	5	7	0
4	1	6	0	771
4	1	6	1	0
4	1	6	2	1007
4	1	6	3	0
4	1	6	4	0
4	1	6	5	0
4	1	6	6	384
4	1	6	7	353
4	1	7	0	596
4	1	7	1	585
4	1	7	2	0
4	1	7	3	0
4	1	7	4	0
4	1	7	5	1203
4	1	7	6	0
4	1	7	7	1051
5	0	0	0	2548
5	0	0	1	1779
5	0	0	2	0
5	0	0	3	0
5	0	0	4	0
5	0	0	5	3069
5	0	0	6	0
5	0	0	7	2457
5	0	1	0	2300
5	0	1	1	0
5	0	1	2	3154
5	0	1	3	0
5	0	1	4	0
5	0	1	5	0
5	0	1	6	1675
5	0	1	7	1841
5	0	2	0	1400
5	0	2	1	0
5	0	2	2	1539
5	0	2	3	0
5	0	2	4	1758
5	0	2	5	0
5	0	2	6	1911
5	0	2	7	0
5	0	3	0	0
5	0	3	1	2008
5	0	3	2	0
5	0	3	3	1790
5	0	3	4	0
5	0	3	5	1734
5	0	3	6	0
5	0	3	7	1473
5	0	4	0	0
5	0	4	1	1905
5	0	4	2	0
5	0	4	3	1683
5	0	4	4	0
5	0	4	5	1395
5	0	4	6	0
5	0	4	7	1443
5	0	5	0	1405
5	0	5	1	0
5	0	5	2	1676
5	0	5	3	0
5	0	5	4	1532
5	0	5	5	0
5	0	5	6	1334
5	0	5	7	0
5	0	6	0	2291
5	0	6	1	0
5	0	6	2	2224
5	0	6	3	0
5	0	6	4	0
5	0	6	5	0
5	0	6	6	1776
5	0	6	7	2009
5	0	7	0	1287
5	0	7	1	1090
5	0	7	2	0
5	0	7	3	0
5	0	7	4	0
5	0	7	5	1830
5	0	7	6	0
5	0	7	7	1527
5	1	0	0	1174
5	1	0	1	795
5	1	0	2	0
5	1	0	3	0
5	1	0	4	0
5	1	0	5	2329
5	1	0	6	0
5	1	0	7	2056
5	1	1	0	2336
5	1	1	1	0
5	1	1	2	2510
5	1	1	3	0
5	1	1	4	0
5	1	1	5	0
5	1	1	6	1899
5	1	1	7	1911
5	1	2	0	1212
5	1	2	1	0
5	1	2	2	830
5	1	2	3	0
5	1	2	4	1270
5	1	2	5	0
5	1	2	6	783
5	1	2	7	0
5	1	3	0	0
5	1	3	1	1782
5	1	3	2	0
5	1	3	3	1556
5	1	3	4	0
5	1	3	5	1664
5	1	3	6	0
5	1	3	7	1668
5	1	4	0	0
5	1	4	1	789
5	1	4	2	0
5	1	4	3	1202
5	1	4	4	0
5	1	4	5	794
5	1	4	6	0
5	1	4	7	1208
5	1	5	0	1645
5	1	5	1	0
5	1	5	2	1736
5	1	5	3	0
5	1	5	4	1561
5	1	5	5	0
5	1	5	6	1775
5	1	5	7	0
5	1	6	0	1057
5	1	6	1	0
5	1	6	2	1386
5	1	6	3	0
5	1	6	4	0
5	1	6	5	0
5	1	6	6	689
5	1	6	7	1067
5	1	7	0	1618
5	1	7	1	1856
5	1	7	2	0
5	1	7	3	0
5	1	7	4	0
5	1	7	5	1756
5	1	7	6	0
5	1	7	7	1807
